,oci_cat,oci,area_sq_ft,seg_cd,total_count,day_diff,func_cat,pvm_cat,status_cat
30249,0,30.30111872277257,66387.11161374649,2,0.0,4,1,1,0
30250,0,18.96245904100623,67273.56003898187,7,0.0,5,1,1,0
30251,0,38.94341395494893,64854.33820653529,3,0.0,24,1,1,0
30252,0,36.5446815243462,62479.20228749627,6,0.0,4,1,1,0
30253,0,38.65584208724146,64686.6698405883,1,0.0,35,1,1,0
30254,0,30.84610199933108,66274.38422816058,2,0.0,6,1,1,0
30255,0,38.794610906239086,64741.15377641877,2,0.0,31,1,1,0
30256,0,37.274333647487445,64944.73288140144,1,0.0,31,1,1,0
30257,0,35.12125814775266,65390.08704637114,1,0.0,23,1,1,0
30258,0,23.95652175620905,66610.0715232707,6,0.0,13,1,1,0
30259,0,38.733253710512315,64694.483501232244,1,0.0,34,1,1,0
30260,0,32.29942742194194,65501.6709258924,3,0.0,26,1,1,0
30261,0,38.71109927799032,64677.632120556256,1,0.0,35,1,1,0
30262,0,39.08064326236234,64958.71927325092,5,0.0,17,1,1,0
30263,0,34.19573504026898,7790.071770668796,3,0.0,0,1,1,0
30264,0,34.07258459446936,7801.80830654656,5,0.0,0,1,1,0
30265,0,19.019932037580652,7800.942675992742,5,0.0,0,1,1,0
30266,0,34.27033217805894,7794.303149853897,3,0.0,0,1,1,0
30267,0,32.14608536805767,7829.911762494478,6,0.0,0,1,1,0
30268,0,31.68920306646303,7797.320361904819,4,0.0,0,1,1,0
30269,0,34.258361644677215,7793.624144368075,3,0.0,0,1,1,0
30270,0,24.00202695049259,7801.724199972311,5,0.0,0,1,1,0
30271,0,34.185450792281884,7789.488416479127,3,0.0,0,1,1,0
30272,0,31.51285494302819,7837.273414114251,6,0.0,0,1,1,0
30273,0,23.259176779746518,7778.74390070055,3,0.0,0,1,1,0
30274,0,25.52890136492421,7783.745480679887,3,0.0,0,1,1,0
30275,0,34.415417015629025,7802.532808255757,4,0.0,0,1,1,0
30276,0,34.41314475044698,7802.403918383046,4,0.0,0,1,1,0
30277,0,21.680542212719622,7775.265211216947,3,0.0,0,1,1,0
30278,0,33.595700144623464,10582.83080625162,2,0.0,0,1,1,0
30279,0,37.75726462172956,10582.885780435096,8,0.0,0,1,1,0
30280,0,29.841714788202456,10559.192418762137,4,0.0,0,1,1,0
30281,0,38.333976537863364,10583.660409395176,5,0.0,0,1,1,0
30282,0,39.153380072674835,10594.123241301084,2,0.0,0,1,1,0
30283,0,39.23866241082055,10599.443371718735,2,0.0,0,1,1,0
30284,0,31.177762476221417,10537.99378541608,3,0.0,0,1,1,0
30285,0,35.865018944111554,10565.894287484429,2,0.0,0,1,1,0
30286,0,36.85721836977932,10583.87136460044,2,0.0,0,1,1,0
30287,0,38.69672829442109,10584.147650959098,3,0.0,0,1,1,0
30288,0,30.543486043817317,10561.13587543217,4,0.0,0,1,1,0
30289,0,32.380172941748015,10566.22232115645,4,0.0,0,1,1,0
30290,0,34.62330746652462,10558.503103774718,2,0.0,0,1,1,0
30291,0,35.815948487534456,10565.60219969606,2,0.0,0,1,1,0
30292,0,38.35355787573411,10583.686710692178,5,0.0,0,1,1,0
30293,0,36.241585570650244,15904.186939810535,2,0.0,0,1,1,0
30294,0,34.12419073182163,15867.023355849331,2,0.0,0,1,1,0
30295,0,35.87529664028042,15903.546781484712,2,0.0,0,1,1,0
30296,0,36.91271649563957,15928.898205768066,4,0.0,0,1,1,0
30297,0,35.9728183990398,15906.075006566578,2,0.0,0,1,1,0
30298,0,30.706863163536312,15795.736975593001,3,0.0,0,1,1,0
30299,0,34.369139601324704,15872.13305572616,2,0.0,0,1,1,0
30300,0,32.18563960177262,15826.584653313024,3,0.0,0,1,1,0
30301,0,33.91325792077024,15862.623240180967,2,0.0,0,1,1,0
30302,0,37.36051118326406,15908.482122262156,2,0.0,0,3,1,0
30303,0,37.23082291302349,15936.622666704297,5,0.0,0,1,1,0
30304,0,35.71052378508055,15905.034487637671,1,0.0,0,1,1,0
30305,0,36.948969649693375,15906.90235149529,2,0.0,0,2,1,0
30306,0,32.99598745528294,15960.187752972004,1,0.0,0,1,1,0
30307,0,35.0635094653349,15886.617799484338,2,0.0,0,1,1,0
30308,0,32.61349591280339,15835.509852046172,3,0.0,0,1,1,0
30309,0,36.213757935139334,15911.925652554486,3,0.0,0,1,1,0
30310,0,35.98106012066227,15903.18686944985,2,0.0,0,1,1,0
30311,0,35.86150114746189,15902.727922404723,2,0.0,0,1,1,0
30312,0,37.93049899825306,15946.18661330009,6,0.0,0,1,1,0
30313,0,36.38537883369516,25638.139400256918,6,0.0,50,1,1,0
30314,0,30.47,25628.836,2,0.0,56,2,1,0
30315,0,31.90187913858375,25631.08798505798,2,0.0,128,1,1,0
30316,0,30.47,25628.836,2,0.0,97,2,1,0
30317,0,32.65066080312419,25696.988208475985,4,0.0,154,1,1,0
30318,0,32.70462105827527,25698.67462873594,4,0.0,154,1,1,0
30319,0,30.47,25628.836,2,0.0,37,2,1,0
30320,0,35.75746203031362,25794.085090588746,8,0.0,154,1,1,0
30321,0,32.80314432871943,25701.753777247905,5,0.0,154,1,1,0
30322,0,34.91002985507453,25767.600286444325,7,0.0,154,1,1,0
30323,0,34.05736568954241,25740.951966867942,6,0.0,154,1,1,0
30324,0,32.773703997548054,25700.833678356452,5,0.0,87,1,1,0
30325,0,30.47,25628.836,2,0.0,25,2,1,0
30326,0,39.07269358158632,25642.365869164292,7,0.0,2,1,1,0
30327,0,33.442635142427555,25721.73978845693,5,0.0,154,1,1,0
30328,0,33.531794541617735,25633.651431255705,4,0.0,100,1,1,0
30329,0,33.92622472502698,25736.853417317918,6,0.0,53,1,1,0
30330,0,33.65273565924482,25586.796293324045,6,0.0,263,3,1,0
30331,0,33.9589995872558,25582.750954006715,6,0.0,274,4,1,0
30332,0,34.60480895244047,25574.22067088311,7,0.0,296,4,1,0
30333,0,35.016122862849286,25770.916012014004,7,0.0,22,1,1,0
30334,0,33.78983535560347,25732.59083932984,6,0.0,57,1,1,0
30335,0,33.479709830537715,25722.898483963192,5,0.0,66,1,1,0
30336,0,30.47,25628.836,2,0.0,45,2,1,0
30337,0,32.99665978311506,25595.462183408115,5,0.0,241,3,1,0
30338,0,34.006031403246574,25739.347616032366,6,0.0,0,1,1,0
30339,0,34.33287577347059,25749.562485592454,7,0.0,111,1,1,0
30340,0,35.42497937544891,25636.628933925378,5,0.0,0,1,1,0
30341,0,33.92259148233589,25415.754678144458,8,0.0,0,1,1,0
30342,0,33.18681608221824,25713.744673444755,5,0.0,78,1,1,0
30343,0,32.575962570375744,25694.65366404626,4,0.0,60,1,1,0
30344,0,32.66259124863922,25697.36107077937,4,0.0,63,1,1,0
30345,0,33.12191054137627,25465.16977812286,7,0.0,0,1,1,0
30346,0,32.864404706645665,25481.062096669855,6,0.0,0,1,1,0
30347,0,32.08593877961309,25679.338946829164,4,0.0,46,1,1,0
30348,0,30.47,25628.836,2,0.0,50,2,1,0
30349,0,33.24944077154009,25633.207359927233,3,0.0,0,1,1,0
30350,0,36.44120034641159,25638.22719342965,6,0.0,0,1,1,0
30351,0,35.79483136432657,25637.210617902867,5,0.0,0,1,1,0
30352,0,33.73670228179355,25427.227079896267,8,0.0,0,1,1,0
30353,0,32.52193557478034,25692.965157946695,4,0.0,0,1,1,0
30354,0,33.45547258513461,25722.140997150374,5,0.0,86,1,1,0
30355,0,35.549983754253745,25636.825534312706,5,0.0,0,1,1,0
30356,0,32.00406394160758,25631.248696003033,3,0.0,0,1,1,0
30357,0,35.55196634578989,25787.662732415243,8,0.0,147,1,1,0
30358,0,27.47750787084438,9465.591302919624,2,0.0,154,3,1,0
30359,0,21.19928154267462,9585.541225418401,6,0.0,154,1,1,0
30360,0,27.480638976132454,9465.672996765888,2,0.0,154,3,1,0
30361,0,32.35268963428865,9556.842987302134,4,0.0,57,1,1,0
30362,0,31.341854632630064,9547.348790025599,5,0.0,154,1,1,0
30363,0,26.68016143838853,9444.787691772979,1,0.0,154,4,1,0
30364,0,28.409249237850034,9489.9014199521,4,0.0,154,2,1,0
30365,0,15.533602483837825,9616.333133973643,6,0.0,154,1,1,0
30366,0,32.562920215477874,9558.817563378443,4,0.0,154,1,1,0
30367,0,23.545440593033643,9572.790288737295,6,0.0,154,1,1,0
30368,0,29.585303282096643,9520.585912950442,6,0.0,154,1,1,0
30369,0,26.315287829712123,9557.73668581731,6,0.0,154,1,1,0
30370,0,30.06949947711084,9533.21910343044,6,0.0,154,1,1,0
30371,0,26.633030792579493,9556.00981210013,6,0.0,154,1,1,0
30372,0,23.20136140566639,9574.660294920692,6,0.0,154,1,1,0
30373,0,31.414221761941548,9544.94202618018,7,0.0,0,1,1,0
30374,0,36.43110071058555,9506.71471658919,7,0.0,0,1,1,0
30375,0,30.871641394577885,9545.709446092495,7,0.0,0,1,1,0
30376,0,32.19958313102865,9550.322144239113,7,0.0,0,1,1,0
30377,0,32.31080857419253,9539.697586662252,2,0.0,0,1,1,0
30378,0,31.376679924564282,9544.684845823227,7,0.0,0,1,1,0
30379,0,30.25427296201331,9537.358162716344,7,0.0,0,1,1,0
30380,0,35.21453416406367,9512.554236012495,7,0.0,0,1,1,0
30381,0,34.33017556893081,9516.799157269132,7,0.0,0,1,1,0
30382,0,30.811775476285124,9540.81496790029,7,0.0,0,1,1,0
30383,0,36.013860759415216,17738.238556761087,6,0.0,37,1,1,0
30384,0,35.023710440198755,17738.074055596942,6,0.0,118,1,1,0
30385,0,34.157500919900784,17713.261617787255,7,0.0,154,1,1,0
30386,0,34.59,17738.002,7,0.0,42,1,1,0
30387,0,35.09459100596374,17739.62920820528,5,0.0,154,1,1,0
30388,0,34.59,17738.002,7,0.0,61,1,1,0
30389,0,35.13558433551683,17739.761403748646,5,0.0,154,1,1,0
30390,0,35.99700525870828,17738.235756429225,6,0.0,39,1,1,0
30391,0,33.204199903549984,17658.729637041983,8,0.0,154,1,1,0
30392,0,34.99184185302061,17739.297862099666,5,0.0,106,1,1,0
30393,0,34.098604169619946,17709.892528279128,7,0.0,154,1,1,0
30394,0,34.779458955308705,17738.612968414018,6,0.0,154,1,1,0
30395,0,35.31108336907538,17740.32735412043,4,0.0,154,1,1,0
30396,0,35.408321446248856,17740.640928074725,4,0.0,56,1,1,0
30397,0,35.047343930035225,17739.47684554182,5,0.0,154,1,1,0
30398,0,34.86005121252514,17738.872862824886,6,0.0,121,1,1,0
30399,0,35.46557759751326,17738.147466331015,6,0.0,82,1,1,0
30400,0,34.59,17738.002,7,0.0,59,1,1,0
30401,0,35.795714401537246,17738.202314456128,6,0.0,55,1,1,0
30402,0,34.9806655908621,17739.261820820146,5,0.0,107,1,1,0
30403,0,37.508866113988354,17684.140233095386,7,0.0,0,1,1,0
30404,0,37.721874796570305,17680.209588947335,7,0.0,0,1,1,0
30405,0,34.75603182858336,17747.655638247703,6,0.0,0,1,1,0
30406,0,27.098257894173077,17734.353492443715,5,0.0,0,1,1,0
30407,0,35.10171409256615,17739.652178779128,5,0.0,0,1,1,0
30408,0,34.66265249163757,17738.23629020559,6,0.0,0,1,1,0
30409,0,25.59690658443896,17733.62232851404,4,0.0,0,1,1,0
30410,0,36.06092841920946,17823.5266308402,2,0.0,0,4,1,0
30411,0,34.89454857128176,17738.984110121342,6,0.0,0,1,1,0
30412,0,35.052692519941075,17739.49409370772,5,0.0,0,1,1,0
30413,0,16.778948071208085,8295.730106528174,1,0.0,0,4,1,0
30414,0,17.687333205962826,8289.153948109444,3,0.0,0,3,1,0
30415,0,23.397293065411425,8289.170322517588,6,0.0,0,1,1,0
30416,0,20.018081759144575,8292.492707549,3,0.0,0,3,1,0
30417,0,18.391333315541853,8294.092099889123,2,0.0,0,4,1,0
30418,0,33.819345415583925,8331.061231976495,1,0.0,0,1,1,0
30419,0,21.519854948827984,8291.016188825022,4,0.0,0,2,1,0
30420,0,33.33189976329581,8329.558093293394,2,0.0,0,1,1,0
30421,0,18.387296776469423,8294.096068548013,2,0.0,0,4,1,0
30422,0,17.526954691443724,8290.285369433914,2,0.0,0,3,1,0
30423,0,24.128125451044543,9739.240399659999,2,0.0,0,4,1,0
30424,0,31.590445661679826,9688.394662978128,4,0.0,0,1,1,0
30425,0,24.71330252079077,9741.03162588078,2,0.0,0,3,1,0
30426,0,27.069156773274926,9756.340352644085,4,0.0,0,3,1,0
30427,0,27.62467037568229,9708.017979400725,3,0.0,0,2,1,0
30428,0,23.64570103463445,9727.70658220454,1,0.0,0,4,1,0
30429,0,25.609836131576856,9749.34796384563,3,0.0,0,3,1,0
30430,0,23.084191278717345,9729.810909088232,2,0.0,0,3,1,0
30431,0,22.90942322466057,9730.84540468708,2,0.0,0,4,1,0
30432,0,23.20097624914655,9741.705838070111,1,0.0,0,4,1,0
30433,0,23.30825724729173,9728.484606866736,3,0.0,0,3,1,0
30434,0,24.305256898036557,9722.58311785425,5,0.0,0,1,1,0
30435,0,23.343783212434197,9729.200521858553,1,0.0,0,4,1,0
30436,0,25.2008837986879,9720.01127894776,2,0.0,0,3,1,0
30437,0,29.9943001624045,9770.356285320968,6,0.0,0,2,1,0
30438,0,32.45899380577912,12283.084809992308,4,0.0,0,1,1,0
30439,0,33.976954435259024,12276.863653237626,6,0.0,0,1,1,0
30440,0,34.41963254729976,12299.227263466304,7,0.0,0,1,1,0
30441,0,35.16884952756345,12337.076879400744,8,0.0,0,1,1,0
30442,0,25.206949349129303,12212.420437429948,6,0.0,0,1,1,0
30443,0,29.835189276724673,12301.491074689531,2,0.0,0,1,1,0
30444,0,34.48446999878187,12257.092907024838,4,0.0,0,1,1,0
30445,0,35.45510289344197,12230.715757568463,2,0.0,0,3,1,0
30446,0,34.68175741982272,12312.46952306961,7,0.0,0,1,1,0
30447,0,27.5260938525021,12228.575537143868,6,0.0,0,1,1,0
30448,0,35.456028482497516,12258.796989689488,5,0.0,0,1,1,0
30449,0,33.326403292982256,12276.999841220608,5,0.0,0,1,1,0
30450,0,27.249707878389476,12226.650239705601,6,0.0,0,1,1,0
30451,0,25.058305537887016,12211.384988543954,6,0.0,0,1,1,0
30452,0,28.509423498442718,12235.42538563702,6,0.0,0,1,1,0
30453,0,32.700872795522805,12264.622911380542,6,0.0,0,1,1,0
30454,0,29.746980248071274,12244.046173458912,6,0.0,0,1,1,0
30455,0,32.06308011526371,12285.862186166558,4,0.0,0,1,1,0
30456,0,34.182812319625555,12270.398927124397,5,0.0,0,1,1,0
30457,0,25.10801136342218,12211.731238019445,6,0.0,0,1,1,0
30458,0,21.102003249216647,16225.382976086486,3,107751.87482977155,0,1,1,0
30459,0,25.66015738688449,10717.167694791766,4,109346.42932138173,159,1,1,0
30460,0,19.30165264568639,11256.05363861868,5,112915.55483004665,0,3,1,0
30461,0,20.505133749022505,11323.30339791942,3,105857.29551302627,0,1,1,0
30462,0,30.90184216707736,11387.966989007748,7,107217.65268223324,0,1,1,0
30463,0,20.763165154443733,13442.511168847119,3,106676.33713539559,0,1,1,0
30464,0,27.679587691216017,10496.456836856318,4,110718.28092793992,222,1,1,0
30465,0,21.37263002905368,11290.101916266774,3,105956.48997291039,0,1,1,0
30466,0,19.891916179131876,11268.410293187097,4,109430.87927541247,0,2,1,0
30467,0,20.658955154641617,12586.636121278778,3,106345.5544263463,0,1,1,0
30468,0,19.697781573879254,11264.34625378612,4,110576.97093600265,0,2,1,0
30469,0,31.34156139475454,11392.482908433081,7,107275.84820611143,0,1,1,0
30470,0,26.14944693037794,11339.159857967226,5,106588.6873946862,0,1,1,0
30471,0,20.705320821535064,12967.436595641342,3,106492.72802706614,0,1,1,0
30472,0,23.604286134122013,10941.861316071374,3,107949.82242936394,96,1,1,0
30473,0,19.62611504010711,11262.845977127032,4,111000.06096981077,0,2,1,0
30474,0,32.18897986543926,12740.751862193532,2,100921.21543806574,0,3,1,0
30475,0,20.54432159228476,11645.15252257035,3,105981.68531228454,0,1,1,0
30476,0,29.515780206563257,12406.947374802494,2,102046.3406897219,0,2,1,0
30477,0,23.39887948329396,11310.911511788247,4,106224.65802441981,0,1,1,0
30478,0,25.519785495258464,10732.50944764372,4,109251.07103908314,155,1,1,0
30479,0,33.68312889640807,11416.530822421988,8,107585.74765757438,0,1,1,0
30480,0,34.32160012693437,11423.08792625318,8,107670.2474142439,0,1,1,0
30481,0,27.55537380461464,11353.598736420425,5,106774.75760911107,0,1,1,0
30482,0,30.74746985449731,11386.381584319404,7,107197.22196863825,0,1,1,0
30483,0,32.026135362116406,5479.7881494712465,2,0.0,18,1,1,0
30484,0,28.811841376630117,5576.886152110566,7,0.0,338,1,1,0
30485,0,30.504121648238808,5632.147964991491,7,0.0,339,1,1,0
30486,0,24.38454178311632,5430.688160554746,7,0.0,318,1,1,0
30487,0,24.276687441303537,5427.404529837031,7,0.0,320,1,1,0
30488,0,23.882753508741352,5410.310796320863,6,0.0,324,1,1,0
30489,0,28.90090467813421,5579.7945353050345,7,0.0,338,1,1,0
30490,0,23.944360257322643,5417.286812447911,7,0.0,327,1,1,0
30491,0,32.00127579097078,5662.580000386911,7,0.0,170,1,1,0
30492,0,25.903102531133367,5427.547922743663,5,0.0,248,1,1,0
30493,0,31.23063294447406,5443.615919586099,8,0.0,333,1,1,0
30494,0,25.022564180653866,5420.035383722376,6,0.0,281,1,1,0
30495,0,25.284232041429835,5458.079274523575,7,0.0,301,1,1,0
30496,0,31.914829488418235,5478.838514831255,2,0.0,23,1,1,0
30497,0,27.825224633272718,5544.667948795595,7,0.0,337,1,1,0
30498,0,29.02980795796043,5433.3701870475315,7,0.0,333,1,1,0
30499,0,32.461923684227834,5676.60444805333,7,0.0,161,1,1,0
30500,0,31.91109491846686,5478.806652388839,2,0.0,23,1,1,0
30501,0,26.812605340235898,5435.307579480513,5,0.0,214,1,1,0
30502,0,34.08729617156487,5456.9148450149205,8,0.0,333,1,1,0
30503,0,37.42589193581373,10616.368648681131,8,0.0,214,1,1,0
30504,0,37.056902885908066,10657.02695951923,7,0.0,333,1,1,0
30505,0,37.61671869137763,10591.146185873393,8,0.0,169,1,1,0
30506,0,36.45845510114801,10690.031489991765,6,0.0,307,1,1,0
30507,0,36.9753322280851,10675.921227863595,7,0.0,322,1,1,0
30508,0,36.866790171635294,10571.518298957615,4,0.0,333,1,1,0
30509,0,37.191345824954126,10630.662291769451,7,0.0,333,1,1,0
30510,0,36.89823846564785,10626.442115484664,5,0.0,333,1,1,0
30511,0,29.51278313328101,10712.896798041995,8,0.0,214,3,1,0
30512,0,34.347840882967574,10726.369493962311,2,0.0,191,1,1,0
30513,0,36.44910392001056,10690.192487323431,6,0.0,306,1,1,0
30514,0,34.702302085300055,10691.218719857989,7,0.0,297,1,1,0
30515,0,34.63776854803918,10721.377869934673,2,0.0,207,1,1,0
30516,0,36.9253802696859,10673.844733401032,6,0.0,333,1,1,0
30517,0,37.00341793546044,10667.515520377616,7,0.0,333,1,1,0
30518,0,36.83980775561893,10524.394049033343,3,0.0,333,1,1,0
30519,0,29.633790198643354,10712.391317544092,8,0.0,216,3,1,0
30520,0,37.47291712409969,10575.445306760646,7,0.0,333,1,1,0
30521,0,36.79688448637279,10684.204821982938,6,0.0,325,1,1,0
30522,0,36.8731760991346,10582.67119361659,4,0.0,333,1,1,0
30523,0,35.093649227748365,9838.573038362614,4,0.0,0,1,1,0
30524,0,31.63132851329719,9850.878459319289,6,0.0,0,1,1,0
30525,0,33.422141074072286,9803.553374346482,7,0.0,0,1,1,0
30526,0,34.58929843376077,9834.527040947756,6,0.0,0,1,1,0
30527,0,35.77986718193249,9845.686318285898,3,0.0,0,2,1,0
30528,0,33.18441840496773,9797.11319142961,7,0.0,0,1,1,0
30529,0,34.76046755761714,9835.119304063623,5,0.0,0,1,1,0
30530,0,32.629172288472894,9844.339899038376,6,0.0,0,1,1,0
30531,0,30.332021758357516,9806.764598202539,6,0.0,0,1,1,0
30532,0,34.00511523243085,9819.346820675275,6,0.0,0,1,1,0
30533,0,34.59470840403357,9833.401058057238,5,0.0,0,1,1,0
30534,0,34.842767585266294,9835.972419507181,5,0.0,0,1,1,0
30535,0,36.14751763933802,9849.497353251541,2,0.0,0,3,1,0
30536,0,34.67057489390076,9834.187483967447,5,0.0,0,1,1,0
30537,0,31.479406606772663,9851.873956378562,6,0.0,0,1,1,0
30538,0,33.58170056548938,9807.876026093243,6,0.0,0,1,1,0
30539,0,34.422597940770316,9830.656911616394,6,0.0,0,1,1,0
30540,0,36.80952751306857,9881.553526645124,8,0.0,0,1,1,0
30541,0,32.84440576198478,9787.901854441394,7,0.0,0,1,1,0
30542,0,32.74776736729879,9785.283808207456,7,0.0,0,1,1,0
30543,0,20.64921266123474,10340.755611996065,2,0.0,0,1,1,0
30544,0,23.137322568297968,10348.080299852925,3,0.0,0,1,1,0
30545,0,21.178272793553884,10341.893640860673,2,0.0,0,1,1,0
30546,0,21.03774384698079,10341.449851896148,2,0.0,0,1,1,0
30547,0,20.265229992697222,10360.704655018544,3,0.0,0,1,1,0
30548,0,24.289969552333176,10336.351687380886,2,0.0,0,1,1,0
30549,0,22.72596335966753,10338.1645058318,2,0.0,0,1,1,0
30550,0,15.860552782246799,10357.21102998363,2,0.0,0,1,1,0
30551,0,19.671779711681037,10386.531437978214,4,0.0,0,1,1,0
30552,0,19.92446041674936,10375.534847469029,3,0.0,0,1,1,0
30553,0,29.054402006897988,20531.19892157596,3,0.0,0,1,1,0
30554,0,6.608981010425573,20534.51897487997,2,0.0,0,1,1,0
30555,0,6.163029385270209,20520.525943631703,3,0.0,0,1,1,0
30556,0,8.218689286260078,20510.113303837294,4,0.0,0,1,1,0
30557,0,10.227183701513592,20542.935110768656,3,0.0,0,1,1,0
30558,0,28.252159230294595,20531.13887251268,3,0.0,0,1,1,0
30559,0,9.897285494478123,20501.61062415374,6,0.0,0,1,1,0
30560,0,12.326193206283527,20529.946790303362,2,0.0,0,1,1,0
30561,0,7.263300809719286,20536.062565706445,2,0.0,0,1,1,0
30562,0,14.453720677990162,20530.10603889431,2,0.0,0,1,1,0
30563,0,25.87234815023391,20579.52135930632,6,0.0,0,1,1,0
30564,0,34.334976434199746,20531.594180414282,3,0.0,0,1,1,0
30565,0,9.269563896161443,20568.172079536427,2,0.0,0,2,1,0
30566,0,5.537279946474202,20529.43863006332,2,0.0,0,1,1,0
30567,0,8.922148631847794,20539.975915544735,2,0.0,0,1,1,0
30568,0,20.838579935446226,4226.449687714373,4,0.0,91,1,1,0
30569,0,30.65,4227.345,5,0.0,72,1,1,0
30570,0,36.35845376835144,4115.33500371506,5,0.0,154,1,1,0
30571,0,7.964209592353043,4225.274874908271,4,0.0,10,1,1,0
30572,0,37.74003818118048,4088.2258650186454,5,0.0,154,1,1,0
30573,0,25.84809645388343,4226.906816412818,4,0.0,123,1,1,0
30574,0,30.65,4227.345,5,0.0,47,1,1,0
30575,0,30.65,4227.345,5,0.0,107,1,1,0
30576,0,30.65,4227.345,5,0.0,31,1,1,0
30577,0,28.06191354539047,4227.10883178135,4,0.0,137,1,1,0
30578,0,28.420731173460744,4246.951853602561,5,0.0,64,1,1,0
30579,0,26.251357921415313,4236.111814974006,5,0.0,68,1,1,0
30580,0,37.27058566891637,4097.437356656922,5,0.0,154,1,1,0
30581,0,30.65,4227.345,5,0.0,90,1,1,0
30582,0,29.64776597650695,4229.342525619872,5,0.0,134,1,1,0
30583,0,30.65,4227.345,5,0.0,112,1,1,0
30584,0,31.855863367637674,4203.683820141089,5,0.0,154,1,1,0
30585,0,30.65,4227.345,5,0.0,85,1,1,0
30586,0,30.65,4227.345,5,0.0,31,1,1,0
30587,0,27.20649604147567,4257.631288127681,5,0.0,16,1,1,0
30588,0,37.977808645271935,4083.5603864354243,5,0.0,154,1,1,0
30589,0,28.487481272253362,4246.3647734804135,5,0.0,67,1,1,0
30590,0,26.029187397009245,4236.554617058228,5,0.0,64,1,1,0
30591,0,27.031100779281832,4234.557730499731,5,0.0,83,1,1,0
30592,0,30.65,4227.345,5,0.0,91,1,1,0
30593,0,30.510884453943866,4228.568548327995,5,0.0,0,1,1,0
30594,0,32.46291325026056,4207.522422723994,5,0.0,0,1,1,0
30595,0,28.98025839162203,4242.030702720024,5,0.0,0,1,1,0
30596,0,14.145801357335138,4225.838957886627,4,0.0,0,1,1,0
30597,0,30.026733176910113,4228.587216306725,5,0.0,0,1,1,0
30598,0,30.27174846777769,4228.098882934184,5,0.0,0,1,1,0
30599,0,25.795142760149005,4237.02108511595,5,0.0,0,1,1,0
30600,0,32.619217627136656,4205.813374820705,5,0.0,0,1,1,0
30601,0,18.814773378520982,4226.265011198412,4,0.0,0,1,1,0
30602,0,29.309863153678315,4273.7334898880345,3,0.0,0,1,1,0
30603,0,32.10703756064421,4674.930858394693,3,0.0,128,1,1,0
30604,0,29.265742057599265,4674.696282083224,4,0.0,176,1,1,0
30605,0,19.769686123425508,4679.716109573777,2,0.0,46,3,1,0
30606,0,32.52114870238379,4675.7782568475195,3,0.0,121,1,1,0
30607,0,22.355368765034086,4676.693645149439,2,0.0,83,2,1,0
30608,0,26.178282889930447,4672.224952142083,4,0.0,137,1,1,0
30609,0,34.28988670958951,4679.397637491243,3,0.0,91,1,1,0
30610,0,25.473366722293274,4672.785273045989,4,0.0,115,1,1,0
30611,0,27.799516126686747,4670.329855001081,4,0.0,160,1,1,0
30612,0,29.972069992527533,4701.446419250336,4,0.0,165,1,1,0
30613,0,29.58422551670768,4686.757926250634,4,0.0,171,1,1,0
30614,0,28.82751886204382,4669.128198755361,4,0.0,174,1,1,0
30615,0,19.419341276754942,4679.423020279593,4,0.0,9,1,1,0
30616,0,29.325978382134558,4682.219194567058,3,0.0,169,1,1,0
30617,0,37.996769347635905,4686.983056707677,1,0.0,28,1,1,0
30618,0,26.542132816174323,4671.613457822078,4,0.0,134,1,1,0
30619,0,29.175876577620432,4672.891661397579,4,0.0,176,1,1,0
30620,0,28.95536319737676,4668.978758545964,4,0.0,176,1,1,0
30621,0,29.25968807357411,4674.4670048664075,4,0.0,176,1,1,0
30622,0,39.569699706233614,4690.2017548250005,1,0.0,1,1,1,0
30623,0,31.22830833687669,35156.49097402102,9,0.0,0,1,1,0
30624,0,29.973058587976286,35276.764783977684,8,0.0,0,3,1,0
30625,0,30.941510136751663,35207.45677602108,8,0.0,0,2,1,0
30626,0,34.377797505125194,35204.20505055834,7,0.0,0,1,1,0
30627,0,32.77057169449871,35079.40848716252,9,0.0,0,1,1,0
30628,0,35.862472833083125,35242.193976573544,6,0.0,0,1,1,0
30629,0,34.036088239942465,34992.89062584593,9,0.0,0,1,1,0
30630,0,29.595708506131434,35197.06968806869,9,0.0,0,1,1,0
30631,0,31.883895919030696,35140.39268629304,8,0.0,0,1,1,0
30632,0,29.576112301475106,35197.556757079845,9,0.0,0,1,1,0
30633,0,34.222253664482366,35200.2250939018,7,0.0,0,1,1,0
30634,0,29.639740185527273,35300.61898145224,8,0.0,0,3,1,0
30635,0,34.1898348422759,34982.37963942978,9,0.0,0,1,1,0
30636,0,32.644496002896354,35381.197505450866,9,0.0,0,1,1,0
30637,0,29.173417933115626,35207.56583543115,9,0.0,0,1,1,0
30638,0,36.86710972025728,35267.89998492454,6,0.0,0,1,1,0
30639,0,29.444002984622827,35200.84037018002,9,0.0,0,1,1,0
30640,0,29.394808092527526,35318.14774215474,8,0.0,0,4,1,0
30641,0,32.720485828047494,35161.798815673814,8,0.0,0,1,1,0
30642,0,37.005891789467746,34789.85807557199,9,0.0,0,1,1,0
30643,0,30.476507941535825,10862.113596602549,9,1783278.0,0,2,1,0
30644,0,27.95010257960774,16361.20925079681,8,1720410.9515242488,0,2,1,0
30645,0,28.307991291109282,12564.133115584707,9,1783278.0,0,2,1,0
30646,0,32.45240777938414,8536.903218268937,9,1783278.0,0,2,1,0
