,oci,seg_length_ft,seg_width_ft,area_sq_ft,oci_wt,seg_cd,length,width,paving_miles,oci_cat,func_cat,pvm_cat,status_cat,day_diff
17106,98.0,316.0003,36.0,11376.011,1114849.0,8,317,36,0.060037877,1,1,1,1,0
17107,98.0,378.0885,36.0,13611.186,1333896.2,8,379,36,0.0717803,1,1,1,2,154
17108,98.0,378.0885,36.0,13611.186,1333896.2,8,379,36,0.0717803,1,1,1,1,0
17109,94.34,478.2092,30.0,14346.276,1353485.1,1,479,30,0.0907197,1,1,1,1,0
17110,91.07,296.6379,20.0,5932.758,540296.25,1,297,20,0.05625,1,1,1,1,0
17111,90.72,475.6481,20.0,9512.962,863015.94,1,476,20,0.09015152,1,1,1,1,0
17112,75.14,252.5003,20.0,5050.006,379477.66,1,253,20,0.047916666,1,1,1,1,0
17113,75.74,218.3142,20.0,4366.284,330702.34,1,219,20,0.041477274,1,1,1,1,0
17114,90.0,51.9229,20.0,1038.458,93461.22,1,52,20,0.009848485,1,1,1,1,0
17115,90.0,182.4264,20.0,3648.528,328367.53,1,183,20,0.03465909,1,1,1,1,0
17116,78.01,478.0,36.0,17208.0,1342361.6,6,478,36,0.090530306,1,1,1,1,0
17117,80.46,210.0,36.0,7560.0,608307.8,6,210,36,0.039772727,1,1,1,1,0
17118,88.64,234.0,40.0,9360.0,829632.94,6,234,40,0.04431818,1,1,1,1,0
17119,98.0,396.5867,36.0,14277.121,1399157.9,8,397,36,0.0751894,1,1,1,2,154
17120,98.0,396.5867,36.0,14277.121,1399157.9,8,397,36,0.0751894,1,1,1,1,0
17121,98.0,167.9997,36.0,6047.9893,592702.94,8,168,36,0.03181818,1,1,1,2,154
17122,98.0,167.9997,36.0,6047.9893,592702.94,8,168,36,0.03181818,1,1,1,1,0
17123,98.0,332.0259,36.0,11952.933,1171387.4,8,333,36,0.06306818,1,1,1,2,154
17124,98.0,332.0259,36.0,11952.933,1171387.4,8,333,36,0.06306818,1,1,1,1,0
17125,98.0,175.0853,36.0,6303.071,617700.94,8,176,36,0.03333333,1,1,1,2,154
17126,98.0,175.0853,36.0,6303.071,617700.94,8,176,36,0.03333333,1,1,1,1,0
17127,98.0,551.828,36.0,19865.809,1946849.1,8,552,36,0.10454545,1,1,1,2,154
17128,98.0,551.828,36.0,19865.809,1946849.1,8,552,36,0.10454545,1,1,1,1,0
17129,98.0,597.591,36.0,21513.275,2108301.0,8,598,36,0.11325758,1,1,1,2,154
17130,98.0,597.591,36.0,21513.275,2108301.0,8,598,36,0.11325758,1,1,1,1,0
17131,98.0,397.8943,36.0,14324.194,1403771.1,8,398,36,0.07537879,1,1,1,2,154
17132,98.0,397.8943,36.0,14324.194,1403771.1,8,398,36,0.07537879,1,1,1,1,0
17133,86.67,288.5551,46.0,13273.534,1150417.2,1,289,46,0.05473485,1,1,1,1,0
17134,64.76,344.7718,46.0,15859.503,1026997.94,1,345,46,0.06534091,1,1,1,1,0
17135,18.33,309.5785,36.0,11144.826,204284.66,1,310,36,0.05871212,0,1,1,1,0
17136,68.37,1202.5746,20.0,24051.492,1644352.4,2,1203,20,0.22784092,1,3,1,1,0
17137,62.9,1087.1384,32.0,34788.43,2188122.5,4,1088,32,0.2060606,1,1,1,1,0
17138,91.11,920.3222,32.0,29450.31,2683276.8,1,921,32,0.17443182,1,1,1,1,0
17139,83.2,214.1375,24.0,5139.3,427610.3,1,215,24,0.040719695,1,1,1,1,0
17140,90.85,205.3992,24.0,4929.5806,447842.56,1,206,24,0.03901515,1,1,1,1,0
17141,92.57,496.737,24.0,11921.688,1103566.9,1,497,24,0.09412879,1,1,1,1,0
17142,87.66,699.9706,34.0,23799.0,2086220.4,6,700,34,0.13257577,1,1,1,1,0
17143,87.66,699.9706,34.0,23799.0,2086220.4,6,700,34,0.13257577,1,1,1,1,0
17144,92.12,245.17,36.0,8826.12,813097.5,6,246,36,0.04659091,1,1,1,1,0
17145,92.12,245.17,36.0,8826.12,813097.5,6,246,36,0.04659091,1,1,1,1,0
17146,93.4,197.3002,36.0,7102.807,663402.2,6,198,36,0.0375,1,1,1,1,0
17147,93.4,197.3002,36.0,7102.807,663402.2,6,198,36,0.0375,1,1,1,1,0
17148,89.52,961.5912,36.0,34617.28,3098800.8,6,962,36,0.18219697,1,1,1,1,0
17149,89.52,961.5912,36.0,34617.28,3098800.8,6,962,36,0.18219697,1,1,1,1,0
17150,98.0,321.7397,36.0,11582.629,1135097.6,8,322,36,0.060984846,1,1,1,2,154
17151,98.0,321.7397,36.0,11582.629,1135097.6,8,322,36,0.060984846,1,1,1,1,0
17152,86.38,427.3654,30.0,12820.962,1107526.0,1,428,30,0.0810606,1,1,1,1,0
17153,89.57,347.0839,30.0,10412.517,932628.3,1,348,30,0.06590909,1,1,1,1,0
17154,92.03,562.9533,32.0,18014.506,1657911.0,1,563,32,0.10662879,1,1,1,1,0
17155,92.02,517.8295,32.0,16570.545,1524755.1,1,518,32,0.098106064,1,1,1,1,0
17156,92.48,400.8197,40.0,16032.788,1482712.2,1,401,40,0.07594697,1,3,1,1,0
17157,89.33,386.5922,40.0,15463.688,1381402.1,1,387,40,0.07329545,1,3,1,1,0
17158,92.69,834.5411,40.0,33381.645,3094211.2,1,835,40,0.15814394,1,3,1,1,0
17159,89.14,365.1782,24.0,8764.276,781282.7,1,366,24,0.06931818,1,3,1,1,0
17160,86.13,215.8215,24.0,5179.716,446118.6,1,216,24,0.04090909,1,3,1,1,0
17161,87.26,314.8719,24.0,7556.926,659417.3,1,315,24,0.05965909,1,3,1,1,0
17162,84.37,278.0264,30.0,8340.792,703679.25,7,279,30,0.05284091,1,1,1,1,0
17163,88.0,61.0084,46.0,2806.3865,246962.0,7,62,46,0.011742424,1,1,1,1,0
17164,81.37,255.0175,36.0,9180.63,747009.5,7,256,36,0.048484847,1,1,1,1,0
17165,86.29,338.0015,36.0,12168.054,1049957.0,7,339,36,0.064204544,1,1,1,1,0
17166,80.4,632.0465,26.0,16433.209,1321197.1,1,633,26,0.11988636,1,1,1,1,0
17167,84.65,207.1754,26.0,5386.5605,455972.34,1,208,26,0.03939394,1,1,1,1,0
17168,89.38,275.0161,36.0,9900.58,884874.2,7,276,36,0.052272726,1,1,1,1,0
17169,81.48,792.1421,36.0,28517.115,2323460.5,7,793,36,0.1501894,1,1,1,1,0
17170,33.64,366.1834,36.0,13182.603,443515.47,7,367,36,0.06950758,0,1,1,2,154
17171,33.64,366.1834,36.0,13182.603,443515.47,7,367,36,0.06950758,0,1,1,1,0
17172,85.61,306.3479,36.0,11028.524,944196.06,6,307,36,0.05814394,1,1,1,1,0
17173,86.93,672.2686,36.0,24201.67,2103802.8,6,673,36,0.12746212,1,1,1,1,0
17174,79.34,247.2052,36.0,8899.387,706077.4,6,248,36,0.046969697,1,1,1,1,0
17175,98.0,177.0001,40.0,7080.004,693840.4,6,178,40,0.033712123,1,1,1,1,0
17176,98.0,177.0001,40.0,7080.004,693840.4,6,178,40,0.033712123,1,1,1,1,0
17177,98.0,122.0507,36.0,4393.825,430594.88,6,123,36,0.023295455,1,1,1,1,0
17178,98.0,122.0507,36.0,4393.825,430594.88,6,123,36,0.023295455,1,1,1,1,0
17179,86.33,518.0791,32.0,16578.531,1431224.6,1,519,32,0.09829546,1,1,1,3,154
17180,86.33,518.0791,32.0,16578.531,1431224.6,1,519,32,0.09829546,1,1,1,1,0
17181,84.5,349.7687,32.0,11192.599,945752.2,1,350,32,0.06628788,1,1,1,3,154
17182,84.5,349.7687,32.0,11192.599,945752.2,1,350,32,0.06628788,1,1,1,1,0
17183,86.0,225.2001,30.0,6756.003,581016.25,2,226,30,0.04280303,1,1,1,1,0
17184,39.73,397.5759,36.0,14312.732,568587.6,6,398,36,0.07537879,0,1,1,2,333
17185,26.04,195.1958,36.0,7027.049,182984.34,6,196,36,0.03712121,0,1,1,2,333
17186,21.88,256.0955,36.0,9219.438,201721.3,6,257,36,0.04867424,0,1,1,2,333
17187,93.11,272.9471,28.0,7642.519,711564.4,7,273,28,0.051704545,1,1,1,1,0
17188,86.61,190.2631,34.0,6468.9453,560288.3,7,191,34,0.03617424,1,1,1,1,0
17189,89.57,535.2524,34.0,18198.582,1630119.8,7,536,34,0.10151515,1,1,1,1,0
17190,98.0,149.8833,28.0,4196.7324,411279.78,7,150,28,0.028409092,1,1,1,1,0
17191,85.97,464.0822,28.0,12994.302,1117094.1,7,465,28,0.08806818,1,1,1,1,0
17192,46.12,71.1127,62.0,4408.9873,203342.5,5,72,62,0.027272727,1,1,1,2,179
17193,96.33,122.8007,30.0,3684.021,354881.75,6,123,30,0.023295455,1,1,1,3,154
17194,96.33,122.8007,30.0,3684.021,354881.75,6,123,30,0.023295455,1,1,1,1,0
17195,71.14,280.888,40.0,11235.52,799317.4,5,281,40,0.0532197,1,1,1,2,154
17196,71.14,280.888,40.0,11235.52,799317.4,5,281,40,0.0532197,1,1,1,1,0
17197,57.07,175.6503,40.0,7026.012,400974.5,5,176,40,0.03333333,1,1,1,2,154
17198,76.94,564.0,30.0,16920.0,1301791.0,7,564,30,0.106818184,1,1,1,1,0
17199,84.24,400.9214,30.0,12027.642,1013160.44,5,401,30,0.07594697,1,1,1,1,0
17200,79.09,377.5619,30.0,11326.857,895818.44,5,378,30,0.07159091,1,1,1,1,0
17201,76.77,323.8567,35.0,11334.984,870186.75,4,324,35,0.061363637,1,1,1,2,154
17202,79.06,465.6029,35.0,16296.102,1288435.0,4,466,35,0.08825757,1,1,1,2,154
17203,77.86,1047.8815,36.0,37723.734,2937019.0,7,1048,36,0.19848485,1,1,1,1,0
17204,72.74,244.5832,40.0,9783.328,711639.25,5,245,40,0.046401516,1,4,1,1,0
17205,72.74,244.5832,40.0,9783.328,711639.25,5,245,40,0.046401516,1,4,1,1,0
17206,70.23,1175.9384,40.0,47037.535,3303446.2,5,1176,40,0.22272727,1,4,1,1,0
17207,70.23,1175.9384,40.0,47037.535,3303446.2,5,1176,40,0.22272727,1,4,1,1,0
17208,62.62,314.0683,40.0,12562.732,786628.0,5,315,40,0.05965909,1,4,1,1,0
17209,62.62,314.0683,40.0,12562.732,786628.0,5,315,40,0.05965909,1,4,1,1,0
17210,72.54,615.4718,40.0,24618.871,1785853.0,5,616,40,0.11666667,1,4,1,1,0
17211,72.54,615.4718,40.0,24618.871,1785853.0,5,616,40,0.11666667,1,4,1,1,0
17212,73.69,606.5058,40.0,24260.232,1787833.5,5,607,40,0.11496212,1,4,1,1,0
17213,73.69,606.5058,40.0,24260.232,1787833.5,5,607,40,0.11496212,1,4,1,1,0
17214,71.42,482.2643,40.0,19290.572,1377732.6,5,483,40,0.091477275,1,4,1,1,0
17215,71.42,482.2643,40.0,19290.572,1377732.6,5,483,40,0.091477275,1,4,1,1,0
17216,93.65,256.1648,64.0,16394.547,1535382.1,5,257,64,0.09734848,1,4,1,1,0
17217,93.65,256.1648,64.0,16394.547,1535382.1,5,257,64,0.09734848,1,4,1,1,0
17218,72.54,333.582,20.0,6671.64,483960.75,5,334,20,0.063257575,1,4,1,1,0
17219,72.54,333.582,20.0,6671.64,483960.75,5,334,20,0.063257575,1,4,1,1,0
17220,91.98,1297.325,50.0,64866.25,5966138.0,5,1298,50,0.49166667,1,4,1,1,0
17221,91.98,1297.325,50.0,64866.25,5966138.0,5,1298,50,0.49166667,1,4,1,1,0
17222,89.31,273.1628,40.0,10926.512,975868.6,5,274,40,0.05189394,1,4,1,1,0
17223,89.31,273.1628,40.0,10926.512,975868.6,5,274,40,0.05189394,1,4,1,1,0
17224,91.21,278.5141,42.0,11697.592,1066914.0,5,279,42,0.05284091,1,4,1,1,0
17225,91.21,278.5141,42.0,11697.592,1066914.0,5,279,42,0.05284091,1,4,1,1,0
17226,92.22,596.7297,44.0,26256.107,2421285.8,5,597,44,0.11306818,1,4,1,1,0
17227,92.22,596.7297,44.0,26256.107,2421285.8,5,597,44,0.11306818,1,4,1,1,0
17228,90.96,572.369,40.0,22894.76,2082553.1,5,573,40,0.10852273,1,4,1,1,0
17229,90.96,572.369,40.0,22894.76,2082553.1,5,573,40,0.10852273,1,4,1,1,0
17230,90.37,248.2379,40.0,9929.516,897310.5,5,249,40,0.04715909,1,3,1,1,0
17231,90.37,248.2379,40.0,9929.516,897310.5,5,249,40,0.04715909,1,3,1,1,0
17232,90.2,171.5521,36.0,6175.8755,557039.25,5,172,36,0.032575756,1,3,1,1,0
17233,90.2,171.5521,36.0,6175.8755,557039.25,5,172,36,0.032575756,1,3,1,1,0
17234,90.61,140.3001,30.0,4209.003,381369.34,5,141,30,0.026704544,1,1,1,1,0
17235,87.47,456.4141,30.0,13692.423,1197703.6,5,457,30,0.08655303,1,1,1,1,0
17236,94.6,223.1272,30.0,6693.816,633235.0,5,224,30,0.042424243,1,1,1,1,0
17237,79.22,90.0,40.0,3600.0,285177.6,1,90,40,0.017045455,1,1,1,1,0
17238,91.08,200.0,40.0,8000.0,728672.0,1,200,40,0.03787879,1,2,1,1,0
17239,81.94,225.0,40.0,9000.0,737496.0,1,225,40,0.042613637,1,2,1,1,0
17240,87.62,626.0302,24.0,15024.725,1316436.4,6,627,24,0.11875,1,1,1,1,0
17241,81.92,569.5867,36.0,20505.121,1679820.5,6,570,36,0.10795455,1,1,1,1,0
17242,46.15,138.0579,30.0,4141.737,191141.16,5,139,30,0.026325759,1,1,1,1,0
17243,55.22,194.5462,30.0,5836.386,322308.6,5,195,30,0.036931816,1,1,1,1,0
17244,68.61,312.1953,30.0,9365.859,642610.3,2,313,30,0.059280302,1,1,1,2,154
17245,68.61,312.1953,30.0,9365.859,642610.3,2,313,30,0.059280302,1,1,1,1,0
17246,76.51,315.7928,30.0,9473.784,724801.3,2,316,30,0.059848484,1,1,1,2,154
17247,76.51,315.7928,30.0,9473.784,724801.3,2,316,30,0.059848484,1,1,1,1,0
17248,90.01,1215.5975,50.0,60779.875,5470675.0,6,1216,50,0.46060607,1,1,1,1,0
17249,90.01,1215.5975,50.0,60779.875,5470675.0,6,1216,50,0.46060607,1,1,1,1,0
17250,88.7,3149.5676,64.0,201572.33,17879466.0,6,3150,64,1.1931819,1,1,1,4,193
17251,88.7,3149.5676,64.0,201572.33,17879466.0,6,3150,64,1.1931819,1,1,1,1,0
17252,53.04,406.7359,40.0,16269.436,862898.4,2,407,40,0.077083334,1,1,1,1,0
17253,55.4,269.7034,40.0,10788.136,597662.75,2,270,40,0.051136363,1,1,1,1,0
17254,82.75,678.6199,40.0,27144.797,2246231.8,2,679,40,0.12859848,1,1,1,1,0
17255,89.7,567.2973,40.0,22691.893,2035462.8,2,568,40,0.10757576,1,1,1,1,0
17256,90.09,456.5821,30.0,13697.463,1234031.9,1,457,30,0.08655303,1,1,1,2,154
17257,90.09,456.5821,30.0,13697.463,1234031.9,1,457,30,0.08655303,1,1,1,1,0
17258,37.1,329.5902,30.0,9887.706,366833.9,9,330,30,0.0625,0,1,1,1,0
17259,84.67,234.0194,30.0,7020.582,594432.7,8,235,30,0.044507574,1,1,1,3,154
17260,84.67,234.0194,30.0,7020.582,594432.7,8,235,30,0.044507574,1,1,1,1,0
17261,78.24,435.6905,40.0,17427.62,1363467.2,8,436,40,0.08257576,1,4,1,1,0
17262,87.27,1041.8405,40.0,41673.62,3636940.2,8,1042,40,0.19734849,1,4,1,1,0
17263,86.67,296.6584,36.0,10679.702,925588.44,6,297,36,0.05625,1,1,1,1,0
17264,85.14,357.2724,36.0,12861.807,1095002.8,6,358,36,0.06780303,1,1,1,1,0
17265,92.32,366.0218,36.0,13176.785,1216428.1,8,367,36,0.06950758,1,1,1,1,0
17266,87.39,172.7837,36.0,6220.2134,543572.0,8,173,36,0.032765154,1,1,1,1,0
17267,86.2,317.0253,36.0,11412.911,983747.25,8,318,36,0.06022727,1,1,1,1,0
17268,98.0,164.0,30.0,4920.0,482160.0,6,164,30,0.031060606,1,1,1,1,0
17269,61.28,866.4807,32.0,27727.383,1699023.1,4,867,32,0.16420454,1,1,1,1,0
17270,87.68,556.5775,30.0,16697.324,1464054.9,1,557,30,0.10549242,1,1,1,1,0
17271,87.68,556.5775,30.0,16697.324,1464054.9,1,557,30,0.10549242,1,1,1,1,0
17272,86.75,379.0849,32.0,12130.717,1052339.6,8,380,32,0.071969695,1,5,1,4,217
17273,86.75,379.0849,32.0,12130.717,1052339.6,8,380,32,0.071969695,1,5,1,1,0
17274,79.64,420.8166,36.0,15149.397,1206437.4,4,421,36,0.07973485,1,1,1,1,0
17275,75.41,265.876,36.0,9571.536,721789.5,4,266,36,0.05037879,1,1,1,1,0
17276,74.8,1109.1586,36.0,39929.71,2986742.2,4,1110,36,0.21022727,1,1,1,1,0
17277,25.48,303.553,40.0,12142.12,309381.22,2,304,40,0.05757576,0,1,1,1,0
17278,96.0,175.0231,30.0,5250.693,504066.53,1,176,30,0.03333333,1,1,1,1,0
17279,91.89,1017.96,36.0,36646.56,3367525.8,1,1018,36,0.19280303,1,1,1,1,0
17280,91.88,228.2876,36.0,8218.354,755135.2,1,229,36,0.04337121,1,1,1,1,0
17281,58.14,399.0506,36.0,14365.821,835286.3,9,400,36,0.07575758,1,1,1,1,0
17282,96.0,59.0,40.0,2360.0,226560.0,9,59,40,0.011174242,1,1,1,1,0
17283,96.0,59.0,40.0,2360.0,226560.0,9,59,40,0.011174242,1,1,1,1,0
17284,72.03,540.6229,40.0,21624.916,1557686.0,9,541,40,0.10246212,1,1,1,1,0
17285,72.03,540.6229,40.0,21624.916,1557686.0,9,541,40,0.10246212,1,1,1,1,0
17286,83.59,270.0,40.0,10800.0,902772.0,9,270,40,0.051136363,1,1,1,1,0
17287,83.59,270.0,40.0,10800.0,902772.0,9,270,40,0.051136363,1,1,1,1,0
17288,83.64,284.0,40.0,11360.0,950173.1,9,284,40,0.05378788,1,1,1,1,0
17289,83.64,284.0,40.0,11360.0,950173.1,9,284,40,0.05378788,1,1,1,1,0
17290,86.6,904.5532,36.0,32563.916,2820035.0,1,905,36,0.17140152,1,1,1,1,0
17291,82.87,247.2139,36.0,8899.7,737500.4,1,248,36,0.046969697,1,1,1,1,0
17292,95.42,731.246,36.0,26324.855,2511917.8,1,732,36,0.13863637,1,1,1,1,0
17293,75.52,313.0575,40.0,12522.3,945659.06,9,314,40,0.059469696,1,2,1,1,0
17294,60.25,331.0967,40.0,13243.868,797916.56,2,332,40,0.06287879,1,1,1,1,0
17295,61.64,269.258,40.0,10770.32,663839.44,2,270,40,0.051136363,1,1,1,1,0
17296,60.39,678.6162,36.0,24430.184,1475241.0,2,679,36,0.12859848,1,5,1,1,0
17297,81.79,672.5541,36.0,24211.947,1980295.2,2,673,36,0.12746212,1,5,1,1,0
17298,83.59,947.0544,30.0,28411.633,2374985.2,6,948,30,0.17954546,1,1,1,1,0
17299,83.59,947.0544,30.0,28411.633,2374985.2,6,948,30,0.17954546,1,1,1,1,0
17300,73.45,3713.9182,32.0,118845.38,8728955.0,1,3714,32,0.7034091,1,4,1,1,0
17301,85.03,629.4627,30.0,18883.88,1605734.1,4,630,30,0.11931818,1,1,1,1,0
17302,83.26,671.8579,30.0,20155.736,1678247.2,4,672,30,0.12727273,1,1,1,1,0
17303,80.81,276.0907,81.0,22363.348,1807271.5,7,277,81,0.10492424,1,1,1,1,0
17304,73.86,265.2648,81.0,21486.45,1587075.0,7,266,81,0.10075758,1,1,1,1,0
17305,77.8,90.9851,81.0,7369.793,573369.9,7,91,81,0.034469698,1,1,1,1,0
17306,92.33,221.0,36.0,7956.0,734577.5,4,221,36,0.04185606,1,1,1,1,0
17307,92.33,221.0,36.0,7956.0,734577.5,4,221,36,0.04185606,1,1,1,1,0
17308,71.67,268.0,36.0,9648.0,691472.2,4,268,36,0.050757576,1,1,1,1,0
17309,84.72,221.0206,36.0,7956.7417,674063.3,7,222,36,0.042045455,1,1,1,1,0
17310,84.72,221.0206,36.0,7956.7417,674063.3,7,222,36,0.042045455,1,1,1,1,0
17311,85.49,215.8999,30.0,6476.997,553731.44,8,216,30,0.04090909,1,1,1,3,154
17312,85.49,215.8999,30.0,6476.997,553731.44,8,216,30,0.04090909,1,1,1,1,0
17313,75.42,135.9997,36.0,4895.9893,369235.9,8,136,36,0.025757575,1,1,1,3,154
17314,75.42,135.9997,36.0,4895.9893,369235.9,8,136,36,0.025757575,1,1,1,1,0
17315,78.98,99.6952,36.0,3589.027,283447.0,8,100,36,0.018939395,1,1,1,3,154
17316,78.98,99.6952,36.0,3589.027,283447.0,8,100,36,0.018939395,1,1,1,1,0
17317,84.5,351.9271,40.0,14077.084,1189513.6,3,352,40,0.06666667,1,1,1,2,154
17318,84.5,351.9271,40.0,14077.084,1189513.6,3,352,40,0.06666667,1,1,1,1,392
17319,84.0,246.033,30.0,7380.99,620003.2,3,247,30,0.046780303,1,1,1,2,154
17320,84.25,599.6678,30.0,17990.033,1515624.4,5,600,30,0.11363637,1,1,1,1,0
17321,62.27,317.0157,36.0,11412.565,710660.44,9,318,36,0.06022727,1,1,1,1,0
17322,88.2,210.0222,36.0,7560.7993,666862.5,9,211,36,0.03996212,1,1,1,1,0
17323,70.2,578.8893,30.0,17366.68,1219071.4,6,579,30,0.10965909,1,1,1,1,0
17324,96.86,678.0472,25.0,16951.18,1641891.2,3,679,25,0.12859848,1,1,1,1,0
17325,68.34,277.9169,40.0,11116.676,759713.6,5,278,40,0.052651513,1,1,1,1,0
17326,76.53,1008.8313,40.0,40353.254,3088073.0,5,1009,40,0.19109848,1,3,1,1,0
17327,75.35,750.0022,40.0,30000.088,2260386.8,5,751,40,0.14223485,1,3,1,1,0
17328,76.97,88.1988,40.0,3527.952,271539.4,5,89,40,0.016856061,1,1,1,1,0
17329,66.44,339.0886,40.0,13563.544,901216.1,5,340,40,0.06439394,1,1,1,1,0
17330,72.7,1910.184,36.0,68766.62,4999196.0,5,1911,36,0.36193183,1,1,1,1,0
17331,49.75,422.1432,36.0,15197.155,756058.5,8,423,36,0.080113634,1,5,1,1,0
17332,96.0,225.0799,36.0,8102.8765,777876.1,8,226,36,0.04280303,1,1,1,1,0
17333,96.0,225.0799,36.0,8102.8765,777876.1,8,226,36,0.04280303,1,1,1,1,0
17334,89.19,361.4996,36.0,13013.985,1160691.4,8,362,36,0.06856061,1,1,1,1,0
17335,89.19,361.4996,36.0,13013.985,1160691.4,8,362,36,0.06856061,1,1,1,1,0
17336,79.08,257.0488,36.0,9253.757,731750.06,8,258,36,0.048863634,1,1,1,1,0
17337,79.08,257.0488,36.0,9253.757,731750.06,8,258,36,0.048863634,1,1,1,1,0
17338,84.84,284.8492,36.0,10254.571,869997.8,8,285,36,0.053977273,1,1,1,1,0
17339,84.84,284.8492,36.0,10254.571,869997.8,8,285,36,0.053977273,1,1,1,1,0
17340,77.7,285.4716,36.0,10276.978,798500.6,8,286,36,0.054166667,1,1,1,1,0
17341,77.7,285.4716,36.0,10276.978,798500.6,8,286,36,0.054166667,1,1,1,1,0
17342,89.93,1157.0634,50.0,57853.17,5202851.5,1,1158,50,0.43863636,1,1,1,4,193
17343,80.92,595.0321,118.0,70213.79,5681840.0,1,596,118,0.22575757,1,1,1,2,154
17344,80.92,595.0321,118.0,70213.79,5681840.0,1,596,118,0.22575757,1,1,1,1,0
17345,66.01,607.2997,118.0,71661.37,4730653.5,1,608,118,0.23030303,1,1,1,2,154
17346,66.01,607.2997,118.0,71661.37,4730653.5,1,608,118,0.23030303,1,1,1,1,0
17347,56.29,140.6029,40.0,5624.116,316581.5,1,141,40,0.026704544,1,1,1,1,0
17348,24.99,183.0437,30.0,5491.311,137227.86,9,184,30,0.034848485,0,1,1,1,0
17349,62.31,388.1963,36.0,13975.066,870814.4,5,389,36,0.07367424,1,1,1,1,0
17350,71.44,376.4517,36.0,13552.261,968227.75,5,377,36,0.071401514,1,1,1,1,0
17351,71.84,270.4756,36.0,9737.122,699534.3,5,271,36,0.051325757,1,1,1,1,0
17352,71.84,1220.0408,40.0,48801.633,3505909.2,8,1221,40,0.23125,1,2,1,1,0
17353,82.89,1281.0472,102.0,130666.83,10830973.0,8,1282,102,0.48560607,1,2,1,1,0
17354,72.14,550.0038,102.0,56100.387,4047306.2,8,551,102,0.20871212,1,2,1,1,0
17355,81.75,1554.5673,102.0,158565.86,12963394.0,8,1555,102,0.5890151,1,3,1,1,0
17356,72.09,1225.4446,102.0,124995.35,9011165.0,8,1226,102,0.46439394,1,2,1,1,0
17357,79.25,1226.4438,102.0,125097.28,9913959.0,8,1227,102,0.46477273,1,2,1,1,0
17358,67.75,1334.3837,40.0,53375.348,3615966.2,8,1335,40,0.2528409,1,2,1,1,0
17359,70.7,946.1264,102.0,96504.89,6822510.0,8,947,102,0.3587121,1,2,1,1,0
17360,88.59,216.0373,36.0,7777.343,689025.94,4,217,36,0.041098487,1,1,1,3,154
17361,88.59,216.0373,36.0,7777.343,689025.94,4,217,36,0.041098487,1,1,1,1,0
17362,91.49,645.1927,36.0,23226.938,2124986.0,4,646,36,0.12234849,1,1,1,3,154
17363,91.49,645.1927,36.0,23226.938,2124986.0,4,646,36,0.12234849,1,1,1,1,0
17364,92.24,258.2129,36.0,9295.664,857469.25,4,259,36,0.04905303,1,1,1,3,154
17365,92.24,258.2129,36.0,9295.664,857469.25,4,259,36,0.04905303,1,1,1,1,0
17366,67.9,183.0229,32.0,5856.733,397672.16,5,184,32,0.034848485,1,1,1,1,0
17367,70.63,198.9195,32.0,6365.424,449615.34,5,199,32,0.037689395,1,1,1,1,0
17368,93.4,100.0451,30.0,3001.353,280326.38,3,101,30,0.019128788,1,1,1,1,0
17369,80.21,587.0,30.0,17610.0,1412427.6,3,587,30,0.11117424,1,1,1,2,154
17370,80.21,587.0,30.0,17610.0,1412427.6,3,587,30,0.11117424,1,1,1,1,0
17371,77.08,388.0,30.0,11640.0,897257.75,3,388,30,0.073484845,1,1,1,2,154
17372,77.08,388.0,30.0,11640.0,897257.75,3,388,30,0.073484845,1,1,1,1,0
17373,68.29,260.9679,30.0,7829.037,534660.6,9,261,30,0.04943182,1,1,1,4,217
17374,68.29,260.9679,30.0,7829.037,534660.6,9,261,30,0.04943182,1,1,1,1,0
17375,67.08,256.9889,30.0,7709.667,517164.47,9,257,30,0.04867424,1,1,1,4,217
17376,67.08,256.9889,30.0,7709.667,517164.47,9,257,30,0.04867424,1,1,1,1,0
17377,60.86,198.7987,30.0,5963.961,362978.6,7,199,30,0.037689395,1,5,1,1,0
17378,44.79,248.0018,36.0,8928.064,399888.03,8,249,36,0.04715909,1,1,1,1,0
17379,72.21,199.0225,30.0,5970.675,431142.44,8,200,30,0.03787879,1,1,1,1,0
17380,28.24,292.2363,36.0,10520.507,297099.12,4,293,36,0.055492423,0,1,1,1,0
17381,28.24,292.2363,36.0,10520.507,297099.12,4,293,36,0.055492423,0,1,1,1,0
17382,50.48,123.4545,40.0,4938.18,249289.2,2,124,40,0.023484848,1,1,3,1,0
17383,79.91,333.0254,38.0,12654.965,1011283.56,2,334,38,0.063257575,1,1,1,1,0
17384,84.62,315.56,38.0,11991.28,1014702.1,2,316,38,0.059848484,1,1,1,1,0
17385,58.05,236.5671,40.0,9462.684,549270.94,2,237,40,0.044886366,1,1,3,1,0
17386,46.34,346.8329,40.0,13873.316,642917.2,2,347,40,0.065719694,1,1,3,1,0
17387,80.05,343.5378,40.0,13741.512,1100035.5,2,344,40,0.06515151,1,1,3,1,0
17388,79.64,354.0928,40.0,14163.712,1127998.0,2,355,40,0.06723485,1,1,1,1,0
17389,36.25,525.0832,40.0,21003.328,761370.6,2,526,40,0.099621214,0,1,3,1,0
17390,63.0,188.3215,32.0,6026.288,379656.16,5,189,32,0.035795454,1,1,1,1,0
17391,98.0,206.0,32.0,6592.0,646016.0,8,206,32,0.03901515,1,1,1,1,0
17392,84.59,372.0,52.0,19344.0,1636347.6,1,372,52,0.14090909,1,1,1,1,0
