id,street_name,limits,northbound_count,southbound_count,eastbound_count,westbound_count,total_count,file_no,date_count
MISSIONBAYDR077614,MISSION BAY DR,DAMON AV - BLUFFSIDE AV,21301,20129,,,41430,0776-14,8/5/2014 0:00
MISSIONBAYDR065115,MISSION BAY DR,DAMON AV - BLUFFSIDE AV,20933,20897,,,41830,0651-15,7/1/2015 0:00
MISSIONBAYDR054109,MISSION BAY DR,DAMON AV - GARNET AV,21830,21080,,,42910,0541-09,8/5/2009 0:00
MISSIONBAYDR054012,MISSION BAY DR,DAMON AV - GARNET AV,20784,21338,,,42122,0540-12,7/31/2012 0:00
MISSIONBAYDR054209,MISSION BAY DR,GARNET AV - MAGNOLIA AV,15975,13680,,,29655,0542-09,8/5/2009 0:00
MISSIONBAYDR053912,MISSION BAY DR,GARNET AV - MAGNOLIA AV,16621,14574,,,31195,0539-12,7/31/2012 0:00
MISSIONBAYDR118213,MISSION BAY DR,GLEASON DR - QUIVIRA END,,,12484,11478,23962,1182-13,3/24/2014 0:00
MISSIONBAYDR053815,MISSION BAY DR,INGRAHAM ST - SEA WORLD DR,27659,26196,,,53855,0538-15,6/30/2015 0:00
MISSIONBAYDR118313,MISSION BAY DR,MISSION BL - BAYSIDE LN,,,9320,10665,19985,1183-13,3/20/2014 0:00
MISSIONBAYDR017711,MISSION BAY DR,ROSEWOOD ST - GRAND AV,25570,25590,,,51160,0177-11,3/29/2011 0:00
MISSIONBAYDR062211,MISSION BAY DR,ROSEWOOD ST - GRAND AV,32385,28390,,,60775,0622-11,8/2/2011 0:00
MISSIONBAYDR077914,MISSION BAY DR,ROSEWOOD ST - GRAND AV,28014,30299,,,58313,0779-14,8/6/2014 0:00
MISSIONBAYDR000818,MISSION BAY DR,ROSEWOOD ST - GRAND AV,31950,28393,,,60343,0008-18,3/6/2018 0:00
MISSIONBAYDR028818,MISSION BAY DR,ROSEWOOD ST - GRAND AV,30630,27363,,,57993,0288-18,3/22/2018 0:00
MISSIONBAYDR098211,MISSION BAY DR,SD 008 EB ON RAMP  - SPORTS ARENA BL,16450,14560,,,31010,0982-11,5/25/2011 0:00
MISSIONBAYDR077714,MISSION BAY DR,SD 008 EB ON RAMP  - SPORTS ARENA BL,16227,18347,,,34574,0777-14,8/7/2014 0:00
MISSIONBAYDR098111,MISSION BAY DR,SD 008 WB OFF RAMP  - SD 008 EB ON RAMP ,7785,27880,,,35665,0981-11,5/25/2011 0:00
MISSIONBAYDR098211,MISSION BAY DR,SD 008 WB ON RAMP  - SEA WORLD DR,10270,11915,,,22185,0982-11,5/25/2011 0:00
MISSIONBAYDR077814,MISSION BAY DR,SD 008 WB ON RAMP  - SEA WORLD DR,16931,17426,,,34357,0778-14,8/7/2014 0:00
MISSIONBL054309,MISSION BL,ALLEY N/O VENTURA PL  - VENTURA PL,10080,10355,,,20435,0543-09,8/5/2009 0:00
MISSIONBL053812,MISSION BL,ALLEY N/O VENTURA PL  - VENTURA PL,10457,10790,,,21247,0538-12,8/2/2012 0:00
MISSIONBL043805,MISSION BL,BERYL ST - WILBUR AV,10030,9930,,,19960,0438-05,7/27/2005 0:00
MISSIONBL036508,MISSION BL,BERYL ST - WILBUR AV,7270,7950,,,15220,0365-08,8/26/2008 0:00
MISSIONBL078611,MISSION BL,BERYL ST - WILBUR AV,7145,7900,,,15045,0786-11,8/9/2011 0:00
MISSIONBL074714,MISSION BL,BERYL ST - WILBUR AV,6438,8117,,,14555,0747-14,7/29/2014 0:00
MISSIONBL070615,MISSION BL,BERYL ST - WILBUR AV,6676,8347,,,15023,0706-15,7/22/2015 0:00
MISSIONBL5740306,MISSION BL,EL CARMEL PL - SANTA CLARA PL,9296,9525,,,18821,57403-06,4/20/2006 0:00
MISSIONBL008519,MISSION BL,EL CARMEL PL - SANTA CLARA PL,8138,8515,,,16653,0085-19,4/18/2019 0:00
MISSIONBL126513,MISSION BL,EMERALD ST - DIAMOND ST,6162,6588,,,12750,1265-13,2/4/2014 0:00
MISSIONBL017211,MISSION BL,GARNET AV - FELSPAR ST,9935,9315,,,19250,0172-11,3/29/2011 0:00
MISSIONBL074814,MISSION BL,GARNET AV - FELSPAR ST,9413,10992,,,20405,0748-14,7/30/2014 0:00
MISSIONBL123013,MISSION BL,GARNET ST - HORNBLEND ST,6059,6048,,,12107,1230-13,12/18/2013 0:00
MISSIONBLC90810,MISSION BL,GRAND AV - ALLEY N/O GRAND AV,9465,10290,,,19755,C908-10,10/7/2010 0:00
MISSIONBL097713,MISSION BL,GRAND AV - ALLEY N/O GRAND AV,7863,7607,,,15470,0977-13,10/17/2013 0:00
MISSIONBL101615,MISSION BL,GRAND AV - ALLEY N/O GRAND AV,8547,8166,,,16713,1016-15,10/28/2015 0:00
MISSIONBL040919,MISSION BL,GRAND AV - LORING ST,9109,141,,,9250,0409-19,11/6/2019 0:00
MISSIONBL034016,MISSION BL,GRAND AV - THOMAS AV,8007,8992,,,16999,0340-16,8/9/2016 0:00
MISSIONBL027506,MISSION BL,HORNBLEND ST - GARNET AV,12050,11430,,,23480,0275-06,7/25/2006 0:00
MISSIONBL046209,MISSION BL,HORNBLEND ST - GARNET AV,12110,10750,,,22860,0462-09,7/2/2009 0:00
MISSIONBL049312,MISSION BL,HORNBLEND ST - GARNET AV,9653,9868,,,19521,0493-12,6/14/2012 0:00
MISSIONBL053615,MISSION BL,HORNBLEND ST - GARNET AV,7106,7670,,,14776,0536-15,6/30/2015 0:00
MISSIONBL024116,MISSION BL,HORNBLEND ST - GARNET AV,9084,9537,,,18621,0241-16,7/28/2016 0:00
MISSIONBL036010,MISSION BL,ISTHMUS CT - JAMAICA CT,8260,8120,,,16380,0360-10,5/25/2010 0:00
MISSIONBL037413,MISSION BL,ISTHMUS CT - JAMAICA CT,7443,7489,,,14932,0374-13,4/23/2013 0:00
MISSIONBL043905,MISSION BL,LORING ST - OPAL ST,3920,3680,,,7600,0439-05,7/27/2005 0:00
MISSIONBL036608,MISSION BL,LORING ST - OPAL ST,3540,3070,,,6610,0366-08,8/28/2008 0:00
MISSIONBL078711,MISSION BL,LORING ST - OPAL ST,3785,3315,,,7100,0787-11,8/9/2011 0:00
MISSIONBL074914,MISSION BL,LORING ST - OPAL ST,3328,2947,,,6275,0749-14,7/29/2014 0:00
MISSIONBL070715,MISSION BL,LORING ST - OPAL ST,3066,3067,,,6133,0707-15,7/23/2015 0:00
MISSIONBL008619,MISSION BL,LORING ST - TURQUOISE ST,2717,3341,,,6058,0086-19,4/18/2019 0:00
MISSIONBL020706,MISSION BL,NANTASKET CT - SAN JUAN PL,9300,9530,,,18830,0207-06,4/20/2006 0:00
MISSIONBL028709,MISSION BL,NANTASKET CT - SAN JUAN PL,7295,8135,,,15430,0287-09,4/21/2009 0:00
MISSIONBL036212,MISSION BL,NANTASKET CT - SAN JUAN PL,8436,8709,,,17145,0362-12,4/5/2012 0:00
MISSIONBL032415,MISSION BL,NANTASKET CT - SAN JUAN PL,7185,7267,,,14452,0324-15,6/2/2015 0:00
MISSIONBL5740106,MISSION BL,PACIFIC BEACH DR - GRAND AV,,11525,,,11525,57401-06,4/20/2006 0:00
MISSIONBL126613,MISSION BL,REED ST - THOMAS ST,5662,5791,,,11453,1266-13,2/4/2014 0:00
MISSIONBL008319,MISSION BL,SAN DIEGO PL - SAN FERNANDO PL,3795,3735,,,7530,0083-19,4/18/2019 0:00
MISSIONBL041905,MISSION BL,SAN GABRIEL PL - DEVON CT,9250,8810,,,18060,0419-05,7/26/2005 0:00
MISSIONBL034908,MISSION BL,SAN GABRIEL PL - DEVON CT,4100,4530,,,8630,0349-08,9/10/2008 0:00
MISSIONBL087611,MISSION BL,SAN GABRIEL PL - DEVON CT,4335,3945,,,8280,0876-11,9/20/2011 0:00
MISSIONBL075014,MISSION BL,SAN GABRIEL PL - DEVON CT,4441,3423,,,7864,0750-14,7/30/2014 0:00
MISSIONBL066315,MISSION BL,SAN GABRIEL PL - DEVON CT,4353,3711,,,8064,0663-15,7/1/2015 0:00
MISSIONBL066315,MISSION BL,SAN GABRIEL PT - DEVON CT,4353,3711,,,8064,0663-15,7/1/2015 0:00
MISSIONBL020806,MISSION BL,SANTA BARBARA PL - JERSEY CT,9740,9230,,,18970,0208-06,4/20/2006 0:00
MISSIONBL028809,MISSION BL,SANTA BARBARA PL - JERSEY CT,8320,8525,,,16845,0288-09,4/21/2009 0:00
MISSIONBL036112,MISSION BL,SANTA BARBARA PL - JERSEY CT,8839,9122,,,17961,0361-12,4/5/2012 0:00
MISSIONBL032515,MISSION BL,SANTA BARBARA PL - JERSEY CT,8252,8104,,,16356,0325-15,6/3/2015 0:00
MISSIONBL5740206,MISSION BL,SANTA CLARA PL - PACIFIC BEACH DR,9141,9881,,,19022,57402-06,4/20/2006 0:00
MISSIONBL008719,MISSION BL,SANTA CLARA PL - PACIFIC BEACH DR,8147,9057,,,17204,0087-19,4/18/2019 0:00
MISSIONBL020606,MISSION BL,SUNSET CT - TANGIERS CT,9140,9880,,,19020,0206-06,4/20/2006 0:00
MISSIONBL027306,MISSION BL,SUNSET CT - TANGIERS CT,9250,9820,,,19070,0273-06,7/25/2006 0:00
MISSIONBL028909,MISSION BL,SUNSET CT - TANGIERS CT,7305,7980,,,15285,0289-09,4/21/2009 0:00
MISSIONBL046309,MISSION BL,SUNSET CT - TANGIERS CT,11415,9790,,,21205,0463-09,7/9/2009 0:00
MISSIONBL036012,MISSION BL,SUNSET CT - TANGIERS CT,8630,8867,,,17497,0360-12,4/5/2012 0:00
MISSIONBL032615,MISSION BL,SUNSET CT - TANGIERS CT,7441,7953,,,15394,0326-15,5/28/2015 0:00
MISSIONBL009116,MISSION BL,SUNSET CT - TANGIERS CT,6394,6800,,,13194,0091-16,4/6/2016 0:00
MISSIONBL020506,MISSION BL,THOMAS AV - GRAND AV,,11530,,,11530,0205-06,4/20/2006 0:00
MISSIONBL027406,MISSION BL,THOMAS AV - GRAND AV,11510,11750,,,23260,0274-06,7/25/2006 0:00
MISSIONBL028109,MISSION BL,THOMAS AV - GRAND AV,8455,9745,,,18200,0281-09,4/21/2009 0:00
MISSIONBL046409,MISSION BL,THOMAS AV - GRAND AV,10685,11140,,,21825,0464-09,7/2/2009 0:00
MISSIONBL090910,MISSION BL,THOMAS AV - GRAND AV,8390,9890,,,18280,0909-10,10/7/2010 0:00
MISSIONBL036312,MISSION BL,THOMAS AV - GRAND AV,8812,9893,,,18705,0363-12,4/5/2012 0:00
MISSIONBL097813,MISSION BL,THOMAS AV - GRAND AV,7122,7760,,,14882,0978-13,10/16/2013 0:00
MISSIONBL032715,MISSION BL,THOMAS AV - GRAND AV,7849,11204,,,19053,0327-15,5/28/2015 0:00
MISSIONBL024016,MISSION BL,THOMAS AV - GRAND AV,8328,9235,,,17563,0240-16 ,7/28/2016 0:00
MISSIONBL1650506,MISSION BL,THOMAS AV - REED AV,,,,,0,16505-06,6/20/2006 0:00
MISSIONBL5740406,MISSION BL,VENTURA PL - EL CARMEL PL,9740,9232,,,18972,57404-06,4/20/2006 0:00
MISSIONBL008419,MISSION BL,VENTURA PL - EL CARMEL PL,9413,9565,,,18978,0084-19,4/18/2019 0:00
MISSIONBL054409,MISSION BL,VENTURA PL - S/O VENTURA PL ,10175,10685,,,20860,0544-09,8/5/2009 0:00
MISSIONBL053712,MISSION BL,VENTURA PL - S/O VENTURA PL ,9087,9394,,,18481,0537-12,7/10/2012 0:00
MISSIONCENTERRD025209,MISSION CENTER RD,CAMINO REINA  - HAZARD CENTER DR,14050,15650,,,29700,0252-09,4/16/2009 0:00
MISSIONCENTERRD036712,MISSION CENTER RD,CAMINO REINA  - HAZARD CENTER DR,13421,14173,,,27594,0367-12,4/19/2012 0:00
MISSIONCENTERRD037915,MISSION CENTER RD,CAMINO REINA  - HAZARD CENTER DR,13403,13495,,,26898,0379-15,6/4/2015 0:00
MISSIONCENTERRD062605,MISSION CENTER RD,CAMINO RIO N  - CAMINO REINA ,13560,14070,,,27630,0626-05,11/1/2005 0:00
MISSIONCENTERRD052108,MISSION CENTER RD,CAMINO RIO N  - CAMINO REINA ,12780,14380,,,27160,0521-08,10/9/2008 0:00
MISSIONCENTERRD106111,MISSION CENTER RD,CAMINO RIO N  - CAMINO REINA ,12300,14360,,,26660,1061-11,10/8/2011 0:00
MISSIONCENTERRD078014,MISSION CENTER RD,CAMINO RIO N  - CAMINO REINA ,12139,14296,,,26435,0780-14,8/5/2014 0:00
MISSIONCENTERRD091615,MISSION CENTER RD,CAMINO RIO N  - CAMINO REINA ,13130,14271,,,27401,0916-15,11/10/2015 0:00
MISSIONCENTERRD099915,MISSION CENTER RD,CAMINO RIO S  - CAMINO RIO N ,12785,14537,,,27322,0999-15,10/28/2015 0:00
MISSIONCENTERRD062311,MISSION CENTER RD,FRIARS RD - MISSION CENTER CT,9155,9850,,,19005,0623-11,7/28/2011 0:00
MISSIONCENTERRD078114,MISSION CENTER RD,FRIARS RD - MISSION CENTER CT,10171,9115,,,19286,0781-14,8/5/2014 0:00
MISSIONCENTERRD036110,MISSION CENTER RD,FRIARS RD - MISSION VALLEY RD,6975,6650,,,13625,0361-10,5/25/2010 0:00
MISSIONCENTERRD038713,MISSION CENTER RD,FRIARS RD - MISSION VALLEY RD,6097,6320,,,12417,0387-13,4/23/2013 0:00
MISSIONCENTERRD046007,MISSION CENTER RD,HAZARD CENTER DR - MISSION CENTER CT,13200,10580,,,23780,0460-07,11/8/2007 0:00
MISSIONCENTERRD021710,MISSION CENTER RD,HAZARD CENTER DR - MISSION CENTER CT,9490,11655,,,21145,0217-10,3/16/2010 0:00
MISSIONCENTERRD104810,MISSION CENTER RD,HAZARD CENTER DR - MISSION CENTER CT,8880,9905,,,18785,1048-10,11/30/2010 0:00
MISSIONCENTERRD012413,MISSION CENTER RD,HAZARD CENTER DR - MISSION CENTER CT,9178,9692,,,18870,0124-13,2/14/2013 0:00
MISSIONCENTERRD125313,MISSION CENTER RD,HAZARD CENTER DR - MISSION CENTER CT,8046,8823,,,16869,1253-13,12/18/2013 0:00
MISSIONCENTERRD117513,MISSION CENTER RD,HAZARD CENTER DR - MISSION CENTER CT,12075,9960,,,22035,1175-13,3/25/2014 0:00
MISSIONCENTERRD090915,MISSION CENTER RD,MURRAY RIDGE RD - MISSION VALLEY RD,4949,5332,,,10281,0909-15,10/6/2015 0:00
MISSIONCENTERRD029018,MISSION CENTER RD,SEVAN CT - I-805 BRIDGE ,9816,8644,,,18460,0290-18,3/29/2018 0:00
MISSIONCENTERRD045907,MISSION CENTER RD,SEVAN CT - MURRAY RIDGE RD,3540,3630,,,7170,0459-07,10/16/2007 0:00
MISSIONCENTERRD092410,MISSION CENTER RD,SEVAN CT - MURRAY RIDGE RD,4525,4270,,,8795,0924-10,10/28/2010 0:00
MISSIONCENTERRD106513,MISSION CENTER RD,SEVAN CT - MURRAY RIDGE RD,5432,4862,,,10294,1065-13,3/6/2014 0:00
MISSIONCENTERRD044117,MISSION CENTER RD,SEVAN CT - MURRAY RIDGE RD,5645,6244,,,11889,0441-17,1/11/2018 0:00
MISSIONCENTERRD103715,MISSION CENTER RD,WESTSIDE DR - FRIARS DR,8677,6933,,,15610,1037-15,10/28/2015 0:00
MISSIONCITYPY039106,MISSION CITY PY,CAMINO RIO S  - CAMINO RIO N ,2690,3450,,,6140,0391-06,9/28/2006 0:00
MISSIONCITYPY062409,MISSION CITY PY,CAMINO RIO S  - CAMINO RIO N ,2190,2930,,,5120,0624-09,9/9/2009 0:00
MISSIONCITYPY070912,MISSION CITY PY,CAMINO RIO S  - CAMINO RIO N ,2192,2941,,,5133,0709-12,9/23/2012 0:00
MISSIONCITYPY041216,MISSION CITY PY,CAMINO RIO S  - CAMINO RIO N ,3175,3845,,,7020,0412-16,9/15/2016 0:00
MISSIONGORGEPL012606,MISSION GORGE PL,MISSION GORGE RD - ALVARADO CYN RD,,,2030,1970,4000,0126-06,5/9/2006 0:00
MISSIONGORGEPL034009,MISSION GORGE PL,MISSION GORGE RD - ALVARADO CYN RD,,,1420,1105,2525,0340-09,5/13/2009 0:00
MISSIONGORGEPL036812,MISSION GORGE PL,MISSION GORGE RD - ALVARADO CYN RD,,,1359,1181,2540,0368-12,5/1/2012 0:00
MISSIONGORGEPL040515,MISSION GORGE PL,MISSION GORGE RD - ALVARADO CYN RD,,,1885,1499,3384,0405-15,6/4/2015 0:00
MISSIONGORGEPL012116,MISSION GORGE PL,MISSION GORGE RD - ALVARADO CYN RD,,,1990,1697,3687,0121-16,5/11/2016 0:00
MISSIONGORGERD029307,MISSION GORGE RD,CONESTOGA WY - MARGERUM AV,,,10560,9950,20510,0293-07,5/23/2007 0:00
MISSIONGORGERD031010,MISSION GORGE RD,CONESTOGA WY - MARGERUM AV,,,9940,9070,19010,0310-10,3/26/2010 0:00
MISSIONGORGERD026513,MISSION GORGE RD,CONESTOGA WY - MARGERUM AV,,,10965,9884,20849,0265-13,3/14/2013 0:00
MISSIONGORGERD011306,MISSION GORGE RD,DEERFIELD ST - JACKSON DR,,,9450,8450,17900,0113-06,5/16/2006 0:00
MISSIONGORGERD026008,MISSION GORGE RD,DEERFIELD ST - JACKSON DR,,,7960,7670,15630,0260-08,6/3/2008 0:00
MISSIONGORGERD035209,MISSION GORGE RD,DEERFIELD ST - JACKSON DR,,,8590,7820,16410,0352-09,5/27/2009 0:00
MISSIONGORGERD040312,MISSION GORGE RD,DEERFIELD ST - JACKSON DR,,,7836,7146,14982,0403-12,5/24/2012 0:00
MISSIONGORGERD045715,MISSION GORGE RD,DEERFIELD ST - JACKSON DR,,,9045,8887,17932,0457-15,6/16/2015 0:00
MISSIONGORGERD013316,MISSION GORGE RD,DEERFIELD ST - JACKSON DR,,,10050,9911,19961,0133-16,5/5/2016 0:00
MISSIONGORGERD032905,MISSION GORGE RD,FAIRMOUNT AV - MISSION GORGE PL,15550,13900,,,29450,0329-05,5/26/2005 0:00
MISSIONGORGERD036210,MISSION GORGE RD,FAIRMOUNT AV - MISSION GORGE PL,14290,12305,,,26595,0362-10,5/25/2010 0:00
MISSIONGORGERD039013,MISSION GORGE RD,FAIRMOUNT AV - MISSION GORGE PL,13497,11850,,,25347,0390-13,4/25/2013 0:00
MISSIONGORGERD37118,MISSION GORGE RD,FAIRMOUNT AV - MISSION GORGE PL,13765,12631,,,26396,371-18,5/22/2018 0:00
MISSIONGORGERD036410,MISSION GORGE RD,FRIARS RD - ZION AV,21910,20350,,,42260,0364-10,5/19/2010 0:00
MISSIONGORGERD038813,MISSION GORGE RD,FRIARS RD - ZION AV,21783,19360,,,41143,0388-13,4/25/2013 0:00
MISSIONGORGERD032105,MISSION GORGE RD,GLACIER AV - RAINIER AV,15800,15170,,,30970,0321-05,5/24/2005 0:00
MISSIONGORGERD036310,MISSION GORGE RD,GLACIER AV - RAINIER AV,10760,8505,,,19265,0363-10,5/27/2010 0:00
MISSIONGORGERD047113,MISSION GORGE RD,GLACIER AV - RAINIER AV,9567,7844,,,17411,0471-13,5/14/2013 0:00
MISSIONGORGERD034618,MISSION GORGE RD,GLACIER AV - RAINIER AV,9448,7165,,,16613,0346-18,5/16/2018 0:00
MISSIONGORGERD032605,MISSION GORGE RD,GOLFCREST DR - FATHER JUNIPERO SERRA TRL,,,7580,8400,15980,0326-05,5/25/2005 0:00
MISSIONGORGERD025808,MISSION GORGE RD,GOLFCREST DR - FATHER JUNIPERO SERRA TRL,,,4510,4730,9240,0258-08,6/3/2008 0:00
MISSIONGORGERD073308,MISSION GORGE RD,GOLFCREST DR - FATHER JUNIPERO SERRA TRL,,,5645,5410,11055,0733-08,1/8/2009 0:00
MISSIONGORGERD054211,MISSION GORGE RD,GOLFCREST DR - FATHER JUNIPERO SERRA TRL,,,5165,5825,10990,0542-11,6/15/2011 0:00
MISSIONGORGERD003812,MISSION GORGE RD,GOLFCREST DR - FATHER JUNIPERO SERRA TRL,,,5780,5420,11200,0038-12,1/26/2012 0:00
MISSIONGORGERD078214,MISSION GORGE RD,GOLFCREST DR - FATHER JUNIPERO SERRA TRL,,,6986,7043,14029,0782-14,8/5/2014 0:00
MISSIONGORGERD007515,MISSION GORGE RD,GOLFCREST DR - FATHER JUNIPERO SERRA TRL,,,6167,5725,11892,0075-15,3/11/2015 0:00
MISSIONGORGERD035418,MISSION GORGE RD,GOLFCREST DR - FATHER JUNIPERO SERRA TRL,,,8707,8037,16744,0354-18,5/16/2018 0:00
MISSIONGORGERD011106,MISSION GORGE RD,OLD CLIFFS RD - KATELYN CT,,,12800,13560,26360,0111-06,5/16/2006 0:00
MISSIONGORGERD029107,MISSION GORGE RD,OLD CLIFFS RD - KATELYN CT,,,13340,12290,25630,0291-07,5/23/2007 0:00
MISSIONGORGERD035009,MISSION GORGE RD,OLD CLIFFS RD - KATELYN CT,,,12110,10970,23080,0350-09,5/27/2009 0:00
MISSIONGORGERD030910,MISSION GORGE RD,OLD CLIFFS RD - KATELYN CT,,,12365,11055,23420,0309-10,5/26/2010 0:00
MISSIONGORGERD040212,MISSION GORGE RD,OLD CLIFFS RD - KATELYN CT,,,11677,10274,21951,0402-12,5/24/2012 0:00
MISSIONGORGERD039113,MISSION GORGE RD,OLD CLIFFS RD - KATELYN CT,,,11912,10860,22772,0391-13,4/25/2013 0:00
MISSIONGORGERD045815,MISSION GORGE RD,OLD CLIFFS RD - KATELYN CT,,,13452,12491,25943,0458-15,6/16/2015 0:00
MISSIONGORGERD013116,MISSION GORGE RD,OLD CLIFFS RD - KATELYN CT,,,13967,12825,26792,0131-16,5/11/2016 0:00
MISSIONGORGERD032705,MISSION GORGE RD,PRINCESS VIEW DR - CONESTOGA WY,,,10730,10230,20960,0327-05,5/25/2005 0:00
MISSIONGORGERD025708,MISSION GORGE RD,PRINCESS VIEW DR - CONESTOGA WY,,,9710,9130,18840,0257-08,6/3/2008 0:00
MISSIONGORGERD054111,MISSION GORGE RD,PRINCESS VIEW DR - CONESTOGA WY,,,9560,8515,18075,0541-11,6/15/2011 0:00
MISSIONGORGERD078314,MISSION GORGE RD,PRINCESS VIEW DR - CONESTOGA WY,,,10770,8509,19279,0783-14,8/5/2014 0:00
MISSIONGORGERD035318,MISSION GORGE RD,PRINCESS VIEW DR - CONESTOGA WY,,,10898,8848,19746,0353-18,5/16/2018 0:00
MISSIONGORGERD036510,MISSION GORGE RD,ROYAL GORGE DR - EL BANQUERO PL,,,5545,5125,10670,0365-10,5/19/2010 0:00
MISSIONGORGERD038913,MISSION GORGE RD,ROYAL GORGE DR - EL BANQUERO PL,,,5410,5314,10724,0389-13,4/25/2013 0:00
MISSIONGORGERD029207,MISSION GORGE RD,ZION AV - ALLIED RD,16700,15160,,,31860,0292-07,5/31/2007 0:00
MISSIONGORGERD032710,MISSION GORGE RD,ZION AV - ALLIED RD,14255,13275,,,27530,0327-10,5/26/2010 0:00
MISSIONGORGERD039213,MISSION GORGE RD,ZION AV - ALLIED RD,14228,13061,,,27289,0392-13,4/25/2013 0:00
MISSIONGORGERD028918,MISSION GORGE RD,ZION AV - ALLIED RD,15399,14509,,,29908,0289-18,3/29/2018 0:00
MISSIONVILLAGEDR011219,MISSION VILLAGE  DR,FRIARS  RD - RONDA  AV,8476,9253,,,17729,0112-19,5/15/2019 0:00
MISSIONVILLAGEDR034606,MISSION VILLAGE DR,FRIARS RD - RONDA AV,6490,6780,,,13270,0346-06,9/26/2006 0:00
MISSIONVILLAGEDR059909,MISSION VILLAGE DR,FRIARS RD - RONDA AV,6755,6905,,,13660,0599-09,9/3/2009 0:00
MISSIONVILLAGEDR061812,MISSION VILLAGE DR,FRIARS RD - RONDA AV,6550,6505,,,13055,0618-12,7/12/2012 0:00
MISSIONVILLAGEDR038716,MISSION VILLAGE DR,FRIARS RD - RONDA AV,7641,6319,,,13960,0387-16,9/29/2016 0:00
MISSIONVILLAGEDR034506,MISSION VILLAGE DR,RONDA AV - SHAWN AV,7370,7720,,,15090,0345-06,9/26/2006 0:00
MISSIONVILLAGEDR060009,MISSION VILLAGE DR,RONDA AV - SHAWN AV,5665,5930,,,11595,0600-09,9/3/2009 0:00
MISSIONVILLAGEDR061912,MISSION VILLAGE DR,RONDA AV - SHAWN AV,5579,5534,,,11113,0619-12,7/12/2012 0:00
MISSIONVILLAGEDR038816,MISSION VILLAGE DR,RONDA AV - SHAWN AV,6352,5748,,,12100,0388-16,9/28/2016 0:00
MISSIONVILLAGERD036610,MISSION VILLAGE RD,METROPOLITAN DR - MISSION CENTER RD,,,3780,3685,7465,0366-10,5/27/2010 0:00
MISSIONVILLAGERD102710,MISSION VILLAGE RD,METROPOLITAN DR - MISSION CENTER RD,,,3665,3585,7250,1027-10,10/16/2010 0:00
MISSIONVILLAGERD102713,MISSION VILLAGE RD,METROPOLITAN DR - MISSION CENTER RD,,,3258,2932,6190,1027-13,1/9/2014 0:00
MISSISSIPPIST039818,MISSISSIPPI ST,EL CAJON BL - HOWARD AV,1208,1135,,,2343,0398-18,6/13/2018 0:00
MISSISSIPPIST039718,MISSISSIPPI ST,EL CAJON BL - MEADE AV,736,655,,,1391,0397-18,6/13/2018 0:00
MITCHERWY062411,MITCHER WY,BAUER DR - ELROD AV,4580,4650,,,9230,0624-11,8/9/2011 0:00
MITCHERWY075114,MITCHER WY,BAUER DR - ELROD AV,4378,4783,,,9161,0751-14,7/30/2014 0:00
MOBLEYST042807,MOBLEY ST,EARHART ST - GRAMERCY DR,1390,1330,,,2720,0428-07,10/16/2007 0:00
MOBLEYST092210,MOBLEY ST,EARHART ST - GRAMERCY DR,1310,1475,,,2785,0922-10,10/14/2010 0:00
MOBLEYST102513,MOBLEY ST,EARHART ST - GRAMERCY DR,1301,1259,,,2560,1025-13,1/9/2014 0:00
MOBLEYST036710,MOBLEY ST,GRAMERCY DR - LADDIE LN,925,1035,,,1960,0367-10,5/25/2010 0:00
MOBLEYST037513,MOBLEY ST,GRAMERCY DR - LADDIE LN,850,879,,,1729,0375-13,4/26/2013 0:00
MOCKINGBIRDDR062511,MOCKING BIRD DR,CARDINAL RD - TEAL PL,,,80,75,155,0625-11,7/27/2011 0:00
MOCKINGBIRDDR075214,MOCKING BIRD DR,CARDINAL RD - TEAL PL,,,71,65,136,0752-14,7/29/2014 0:00
MOCKINGBIRDDR036810,MOCKING BIRD DR,PHEASANT DR - MEADOW LARK DR,,,635,725,1360,0368-10,6/2/2010 0:00
MOCKINGBIRDDR046713,MOCKING BIRD DR,PHEASANT DR - MEADOW LARK DR,,,709,826,1535,0467-13,5/30/2013 0:00
MONROEAV028807,MONROE AV,ALDINE DR - 47 ST,,,7240,8640,15880,0288-07,5/24/2007 0:00
MONROEAV031310,MONROE AV,ALDINE DR - 47 ST,,,11465,9545,21010,0313-10,6/2/2010 0:00
MONROEAV000216,MONROE AV,ALDINE DR - 47 ST,,,8440,9884,18324,0002-16,1/12/2016 0:00
MONROEAV032205,MONROE AV,CONTOUR BL - COLLWOOD BL,,,2180,2210,4390,0322-05,5/26/2005 0:00
MONROEAV025408,MONROE AV,CONTOUR BL - COLLWOOD BL,,,2050,1880,3930,0254-08,5/28/2008 0:00
MONROEAV054011,MONROE AV,CONTOUR BL - COLLWOOD BL,,,1750,1860,3610,0540-11,6/15/2011 0:00
MONROEAV075314,MONROE AV,CONTOUR BL - COLLWOOD BL,,,1758,1892,3650,0753-14,7/30/2014 0:00
MONROEAV36718,MONROE AV,CONTOUR BL - COLLWOOD BL,,,1723,1879,3602,367-18,5/22/2018 0:00
MONROEAV014006,MONROE AV,EUCLID AV - 48 ST,,,3820,4080,7900,0140-06,5/1/2006 0:00
MONROEAV028907,MONROE AV,EUCLID AV - 48 ST,,,3590,3830,7420,0289-07,6/14/2007 0:00
MONROEAV031609,MONROE AV,EUCLID AV - 48 ST,,,3435,3360,6795,0316-09,5/7/2009 0:00
