seg_id,oci,street,street_from,street_to,seg_length_ft,seg_width_ft,func_class,pvm_class,area_sq_ft,oci_desc,oci_wt
SA-000120,81.55,ALLEY,,,351.1112,30,Alley,PCC Jointed Concrete,10533.336,Good,858993.5508
SA-000121,89.70,ALLEY,,,331.5023,30,Alley,PCC Jointed Concrete,9945.069,Good,892072.6893
SA-000124,70.08,ALLEY,,,288.007,30,Alley,PCC Jointed Concrete,8640.21,Good,605505.9168
SA-000125,62.55,ALLEY,,,377.0012,30,Alley,PCC Jointed Concrete,11310.036,Fair,707442.7518
SA-000126,77.76,ALLEY,,,680.0029,30,Alley,PCC Jointed Concrete,20400.087,Good,1586310.765
SA-000127,84.91,ALLEY,,,643.0031,30,Alley,PCC Jointed Concrete,19290.093,Good,1637921.797
SA-000128,50.08,ALLEY,,,680.0029,30,Alley,PCC Jointed Concrete,20400.087,Fair,1021636.357
SA-000129,64.14,ALLEY,,,680.0183,30,Alley,PCC Jointed Concrete,20400.549,Fair,1308491.213
SA-000130,69.58,ALLEY,,,683.0007,30,Alley,PCC Jointed Concrete,20490.021,Fair,1425695.661
SA-000131,34.99,ALLEY,,,678.0066,30,Alley,PCC Jointed Concrete,20340.198,Poor,711703.528
SA-000132,31.58,ALLEY,,,683.0536,30,Alley,PCC Jointed Concrete,20491.608,Poor,647124.9806
SA-000133,32.80,ALLEY,,,679.0066,30,Alley,AC Improved,20370.198,Poor,668142.4944
SA-000134,58.02,ALLEY,,,683.0117,30,Alley,PCC Jointed Concrete,20490.351,Fair,1188850.165
SA-000135,60.15,ALLEY,,,482.44,30,Alley,PCC Jointed Concrete,14473.2,Fair,870562.98
SA-000136,75.08,ALLEY,,,665.0486,30,Alley,PCC Jointed Concrete,19951.458,Good,1497955.467
SA-000138,91.20,ALLEY,,,617.014,30,Alley,PCC Jointed Concrete,18510.42,Good,1688150.304
SA-000139,61.16,ALLEY,,,661.0242,30,Alley,PCC Jointed Concrete,19830.726,Fair,1212847.202
SA-000140,66.01,ALLEY,,,781.0026,30,Alley,PCC Jointed Concrete,23430.078,Fair,1546619.449
SA-000141,88.83,ALLEY,,,549.0035,30,Alley,PCC Jointed Concrete,16470.105,Good,1463039.427
SA-000142,58.71,ALLEY,,,660.0273,30,Alley,PCC Jointed Concrete,19800.819,Fair,1162506.083
SA-000143,61.16,ALLEY,,,660.01,30,Alley,PCC Jointed Concrete,19800.3,Fair,1210986.348
SA-000144,59.11,ALLEY,,,785.0027,30,Alley,PCC Jointed Concrete,23550.081,Fair,1392045.288
SA-000145,62.39,ALLEY,,,550.0444,30,Alley,PCC Jointed Concrete,16501.332,Fair,1029518.103
SA-000146,65.42,ALLEY,,,662.0121,30,Alley,PCC Jointed Concrete,19860.363,Fair,1299264.947
SA-000147,46.73,ALLEY,,,660.0007,30,Alley,PCC Jointed Concrete,19800.021,Fair,925254.9813
SA-000148,72.08,ALLEY,,,690.0065,30,Alley,PCC Jointed Concrete,20700.195,Good,1492070.056
SA-000149,52.20,ALLEY,,,664.0325,30,Alley,PCC Jointed Concrete,19920.975,Fair,1039874.895
SA-000150,25.01,ALLEY,,,659.0008,30,Alley,PCC Jointed Concrete,19770.024,Poor,494448.3002
SA-000151,59.33,ALLEY,,,677.0312,30,Alley,PCC Jointed Concrete,20310.936,Fair,1205047.833
SA-000152,59.90,ALLEY,,,661.019,30,Alley,PCC Jointed Concrete,19830.57,Fair,1187851.143
SA-000153,62.46,ALLEY,,,664.0138,30,Alley,PCC Jointed Concrete,19920.414,Fair,1244229.058
SA-000154,58.85,ALLEY,,,659.0008,30,Alley,PCC Jointed Concrete,19770.024,Fair,1163465.912
SA-000155,59.05,ALLEY,,,679.0029,30,Alley,PCC Jointed Concrete,20370.087,Fair,1202853.637
SA-000156,64.46,ALLEY,,,661.0272,30,Alley,PCC Jointed Concrete,19830.816,Fair,1278294.399
SA-000157,64.52,ALLEY,,,663.0007,30,Alley,PCC Jointed Concrete,19890.021,Fair,1283304.155
SA-000159,69.77,ALLEY,,,679.0117,30,Alley,PCC Jointed Concrete,20370.351,Fair,1421239.389
SA-000160,69.04,ALLEY,,,660.0079,30,Alley,PCC Jointed Concrete,19800.237,Fair,1367008.362
SA-000161,79.81,ALLEY,,,664.0432,30,Alley,PCC Jointed Concrete,19921.296,Good,1589918.634
SA-000162,82.10,ALLEY,,,667.027,30,Alley,PCC Jointed Concrete,20010.81,Good,1642887.501
SA-000163,73.31,ALLEY,,,661.0172,30,Alley,PCC Jointed Concrete,19830.516,Good,1453695.806
SA-000164,67.56,ALLEY,,,668.0126,30,Alley,PCC Jointed Concrete,20040.378,Fair,1353927.938
SA-000165,92.28,ALLEY,,,661.0146,30,Alley,PCC Jointed Concrete,19830.438,Good,1829952.819
SA-000166,73.04,ALLEY,,,669.0269,30,Alley,PCC Jointed Concrete,20070.807,Good,1465971.743
SA-000167,87.89,ALLEY,,,181,30,Alley,PCC Jointed Concrete,5430,Good,477242.7
SA-000168,74.45,ALLEY,,,662.3361,30,Alley,PCC Jointed Concrete,19870.083,Good,1479327.679
SA-000169,82.70,ALLEY,,,227.4027,30,Alley,PCC Jointed Concrete,6822.081,Good,564186.0987
SA-000170,61.53,ALLEY,,,665.1532,30,Alley,PCC Jointed Concrete,19954.596,Fair,1227806.292
SA-000171,73.92,ALLEY,,,664.6398,30,Alley,PCC Jointed Concrete,19939.194,Good,1473905.22
SA-000172,43.00,ALLEY,,,433.4167,30,Alley,PCC Jointed Concrete,13002.501,Fair,559107.543
SA-000173,65.59,ALLEY,,,660.8034,30,Alley,PCC Jointed Concrete,19824.102,Fair,1300262.85
SA-000174,57.31,ALLEY,,,660.6217,30,Alley,PCC Jointed Concrete,19818.651,Fair,1135767.252
SA-000175,55.52,ALLEY,,,660.5466,30,Alley,PCC Jointed Concrete,19816.398,Fair,1100206.417
SA-000176,67.00,ALLEY,,,497.8553,30,Alley,PCC Jointed Concrete,14935.659,Fair,1000689.153
SA-000177,76.89,ALLEY,,,737.1733,30,Alley,PCC Jointed Concrete,22115.199,Good,1700437.651
SA-000178,78.74,ALLEY,,,655.954,30,Alley,PCC Jointed Concrete,19678.62,Good,1549494.539
SA-000180,88.92,ALLEY,,,273.4903,30,Alley,PCC Jointed Concrete,8204.709,Good,729562.7243
SA-000181,81.86,ALLEY,,,663.0135,30,Alley,PCC Jointed Concrete,19890.405,Good,1628228.553
SA-000182,51.37,ALLEY,,,658.3688,30,Alley,PCC Jointed Concrete,19751.064,Fair,1014612.158
SA-000183,82.02,ALLEY,,,660.0379,30,Alley,PCC Jointed Concrete,19801.137,Good,1624049.654
SA-000184,79.90,ALLEY,,,663.3625,30,Alley,PCC Jointed Concrete,19900.875,Good,1590079.913
SA-000185,82.89,ALLEY,,,419.6926,30,Alley,PCC Jointed Concrete,12590.778,Good,1043649.588
SA-000186,62.60,ALLEY,,,495.4103,30,Alley,PCC Jointed Concrete,14862.309,Fair,930380.5434
SA-000187,62.75,ALLEY,,,651.0069,30,Alley,AC Improved,19530.207,Fair,1225520.489
SA-000188,98.00,ALLEY,,,440.0001,30,Alley,PCC Jointed Concrete,13200.003,Good,1293600.294
SA-000190,98.00,ALLEY,,,665.8506,30,Alley,PCC Jointed Concrete,19975.518,Good,1957600.764
SA-000191,76.63,ALLEY,,,659.91,30,Alley,PCC Jointed Concrete,19797.3,Good,1517067.099
SA-000192,100.00,ALLEY,,,660.8034,30,Alley,PCC Jointed Concrete,19824.102,Good,1982410.2
SA-000193,75.03,ALLEY,,,656.3232,30,Alley,PCC Jointed Concrete,19689.696,Good,1477396.65
SA-000194,77.71,ALLEY,,,661.9736,30,Alley,PCC Jointed Concrete,19859.208,Good,1543259.054
SA-000195,72.17,ALLEY,,,661.6946,30,Alley,PCC Jointed Concrete,19850.838,Good,1432634.978
SA-000196,58.86,ALLEY,,,377.0972,30,Alley,PCC Jointed Concrete,11312.916,Fair,665878.2358
SA-000197,57.05,ALLEY,,,679.0184,30,Alley,PCC Jointed Concrete,20370.552,Fair,1162139.992
SA-000198,30.07,ALLEY,,,681.0077,30,Alley,PCC Jointed Concrete,20430.231,Poor,614337.0462
SA-000199,48.90,ALLEY,,,479.8052,30,Alley,PCC Jointed Concrete,14394.156,Fair,703874.2284
SA-000200,59.63,ALLEY,,,483.6608,30,Alley,PCC Jointed Concrete,14509.824,Fair,865220.8051
SA-000201,81.69,ALLEY,,,657.9856,30,Alley,PCC Jointed Concrete,19739.568,Good,1612525.31
SA-000202,78.14,ALLEY,,,660.3278,30,Alley,PCC Jointed Concrete,19809.834,Good,1547940.429
SA-000203,81.34,ALLEY,,,661.8231,30,Alley,PCC Jointed Concrete,19854.693,Good,1614980.729
SA-000204,92.06,ALLEY,,,288.855,30,Alley,PCC Jointed Concrete,8665.65,Good,797759.739
SA-000205,97.99,ALLEY,,,190.5359,30,Alley,PCC Jointed Concrete,5716.077,Good,560118.3852
SA-000206,66.18,ALLEY,,,663.4966,30,Alley,PCC Jointed Concrete,19904.898,Fair,1317306.15
SA-000207,59.93,ALLEY,,,662.4629,30,Alley,PCC Jointed Concrete,19873.887,Fair,1191042.048
SA-000210,89.50,ALLEY,,,163,30,Alley,PCC Jointed Concrete,4890,Good,437655
SA-000211,98.00,ALLEY,,,240.9998,30,Alley,PCC Jointed Concrete,7229.994,Good,708539.412
SA-000213,73.89,ALLEY,,,563.0567,30,Alley,PCC Jointed Concrete,16891.701,Good,1248060.22
SA-000214,38.02,ALLEY,,,170.5183,30,Alley,PCC Jointed Concrete,5115.549,Poor,194493.173
SA-000215,65.33,ALLEY,,,555.0235,30,Alley,PCC Jointed Concrete,16650.705,Fair,1087790.558
SA-000217,99.99,ALLEY,,,341.0718,30,Alley,PCC Jointed Concrete,10232.154,Good,1023113.078
SA-000218,98.00,ALLEY,,,378.6228,30,Alley,PCC Jointed Concrete,11358.684,Good,1113151.032
SA-000219,94.25,ALLEY,,,340.0139,30,Alley,PCC Jointed Concrete,10200.417,Good,961389.3023
SA-000220,78.44,ALLEY,,,558.0409,30,Alley,PCC Jointed Concrete,16741.227,Good,1313181.846
SA-000222,85.32,ALLEY,,,705.0453,30,Alley,PCC Jointed Concrete,21151.359,Good,1804633.95
SA-000223,62.04,ALLEY,,,618.1368,30,Alley,PCC Jointed Concrete,18544.104,Fair,1150476.212
SA-000224,98.66,ALLEY,,,704.141,30,Alley,PCC Jointed Concrete,21124.23,Good,2084116.532
SA-000226,95.57,ALLEY,,,707.1651,30,Alley,PCC Jointed Concrete,21214.953,Good,2027513.058
SA-000228,99.99,ALLEY,,,706.0877,30,Alley,PCC Jointed Concrete,21182.631,Good,2118051.274
SA-000230,88.20,ALLEY,,,644.2368,30,Alley,PCC Jointed Concrete,19327.104,Good,1704650.573
SA-000231,65.51,ALLEY,,,647.1739,30,Alley,PCC Jointed Concrete,19415.217,Fair,1271929.696
SA-000232,65.47,ALLEY,,,343.5014,30,Alley,PCC Jointed Concrete,10305.042,Fair,674671.0997
SA-000234,92.00,ALLEY,,,383.0325,30,Alley,PCC Jointed Concrete,11490.975,Good,1057169.7
SA-000235,80.03,ALLEY,,,668.003,30,Alley,PCC Jointed Concrete,20040.09,Good,1603808.403
SA-000237,76.06,ALLEY,,,369.3655,30,Alley,PCC Jointed Concrete,11080.965,Good,842818.1979
SA-000238,75.68,ALLEY,,,317.8732,30,Alley,PCC Jointed Concrete,9536.196,Good,721699.3133
SA-000241,61.89,ALLEY,,,440.505,30,Alley,PCC Jointed Concrete,13215.15,Fair,817885.6335
SA-000244,91.54,ALLEY,,,419.1191,30,Alley,PCC Jointed Concrete,12573.573,Good,1150984.872
SA-000247,88.60,ALLEY,,,376.0331,30,Alley,PCC Jointed Concrete,11280.993,Good,999495.9798
SA-000248,75.16,ALLEY,,,257.0021,30,Alley,PCC Jointed Concrete,7710.063,Good,579488.3351
SA-000249,70.34,ALLEY,,,376.0052,30,Alley,PCC Jointed Concrete,11280.156,Good,793446.173
SA-000250,89.66,ALLEY,,,360.8933,30,Alley,PCC Jointed Concrete,10826.799,Good,970730.7983
SA-000252,89.53,ALLEY,,,662.0272,30,Alley,PCC Jointed Concrete,19860.816,Good,1778138.856
SA-000253,98.51,ALLEY,,,447.1727,30,Alley,PCC Jointed Concrete,13415.181,Good,1321529.48
SA-000254,76.75,ALLEY,,,479.0897,30,Alley,PCC Jointed Concrete,14372.691,Good,1103104.034
SA-000256,59.92,ALLEY,,,709.0006,30,Alley,PCC Jointed Concrete,21270.018,Fair,1274499.479
SA-000257,88.78,ALLEY,,,659.0526,30,Alley,PCC Jointed Concrete,19771.578,Good,1755320.695
SA-000258,68.28,ALLEY,,,409.0002,30,Alley,PCC Jointed Concrete,12270.006,Fair,837796.0097
SA-000259,85.86,ALLEY,,,709.0062,30,Alley,PCC Jointed Concrete,21270.186,Good,1826258.17
SA-000260,42.78,ALLEY,,,660.3418,30,Alley,PCC Jointed Concrete,19810.254,Fair,847482.6661
SA-000261,69.33,ALLEY,,,661.0121,30,Alley,PCC Jointed Concrete,19830.363,Fair,1374839.067
SA-000262,94.67,ALLEY,,,660.4476,30,Alley,PCC Jointed Concrete,19813.428,Good,1875737.229
SA-000263,61.98,ALLEY,,,660.189,30,Alley,PCC Jointed Concrete,19805.67,Fair,1227555.427
SA-000264,55.46,ALLEY,,,662.0237,30,Alley,PCC Jointed Concrete,19860.711,Fair,1101475.032
SA-000265,77.83,ALLEY,,,678.1659,30,Alley,PCC Jointed Concrete,20344.977,Good,1583449.56
SA-000266,65.25,ALLEY,,,661.273,30,Alley,PCC Jointed Concrete,19838.19,Fair,1294441.898
SA-000267,24.33,ALLEY,,,659.276,30,Alley,PCC Jointed Concrete,19778.28,Poor,481205.5524
SA-000268,75.85,ALLEY,,,660.0441,30,Alley,PCC Jointed Concrete,19801.323,Good,1501930.35
SA-000270,85.08,ALLEY,,,633.0029,30,Alley,PCC Jointed Concrete,18990.087,Good,1615676.602
SA-000271,92.71,ALLEY,,,715.0178,30,Alley,PCC Jointed Concrete,21450.534,Good,1988679.007
SA-000272,77.18,ALLEY,,,716.0009,30,Alley,PCC Jointed Concrete,21480.027,Good,1657785.524
SA-000273,94.33,ALLEY,,,260.0306,30,Alley,PCC Jointed Concrete,7800.918,Good,735860.5949
SA-000274,99.99,ALLEY,,,254.0077,30,Alley,PCC Jointed Concrete,7620.231,Good,761946.8977
SA-000275,93.16,ALLEY,,,596.0815,30,Alley,PCC Jointed Concrete,17882.445,Good,1665928.576
SA-000276,92.05,ALLEY,,,450.4331,30,Alley,PCC Jointed Concrete,13512.993,Good,1243871.006
SA-000277,94.60,ALLEY,,,513.0404,30,Alley,PCC Jointed Concrete,15391.212,Good,1456008.655
SA-000278,90.00,ALLEY,,,335.006,30,Alley,PCC Jointed Concrete,10050.18,Good,904516.2
SA-000279,44.47,ALLEY,,,354.0903,30,Alley,AC Improved,10622.709,Fair,472391.8692
SA-000280,79.60,ALLEY,,,212.2597,30,Alley,PCC Jointed Concrete,6367.791,Good,506876.1636
SA-000282,57.18,ALLEY,,,395.0049,30,Alley,PCC Jointed Concrete,11850.147,Fair,677591.4055
SA-000283,73.07,ALLEY,,,394.0049,30,Alley,PCC Jointed Concrete,11820.147,Good,863698.1413
SA-000284,65.49,ALLEY,,,396.0011,30,Alley,PCC Jointed Concrete,11880.033,Fair,778023.3612
SA-000287,71.89,ALLEY,,,434.5631,30,Alley,PCC Jointed Concrete,13036.893,Good,937222.2378
SA-000288,74.25,ALLEY,,,171.12,30,Alley,PCC Jointed Concrete,5133.6,Good,381169.8
SA-000289,75.25,ALLEY,,,362.0828,30,Alley,PCC Jointed Concrete,10862.484,Good,817401.921
SA-000290,63.63,ALLEY,,,201.3578,30,Alley,PCC Jointed Concrete,6040.734,Fair,384347.7415
SA-000291,67.99,ALLEY,,,357.8167,30,Alley,PCC Jointed Concrete,10734.501,Fair,729838.723
SA-000292,54.75,ALLEY,,,663.745,30,Alley,PCC Jointed Concrete,19912.35,Fair,1090201.163
SA-000293,62.56,ALLEY,,,705.6707,30,Alley,PCC Jointed Concrete,21170.121,Fair,1324402.77
SA-000294,62.27,ALLEY,,,660.4149,30,Alley,PCC Jointed Concrete,19812.447,Fair,1233721.075
SA-000296,47.40,ALLEY,,,659.2729,30,Alley,PCC Jointed Concrete,19778.187,Fair,937486.0638
SA-000297,56.37,ALLEY,,,661.8233,30,Alley,PCC Jointed Concrete,19854.699,Fair,1119209.383
SA-000299,70.93,ALLEY,,,663.2866,30,Alley,PCC Jointed Concrete,19898.598,Good,1411407.556
SA-000300,40.00,ALLEY,,,662.9442,30,Alley,AC Improved,19888.326,Fair,795533.04
SA-000304,86.41,ALLEY,,,645.8987,30,Alley,PCC Jointed Concrete,19376.961,Good,1674363.2
SA-000305,97.25,ALLEY,,,595.9607,30,Alley,PCC Jointed Concrete,17878.821,Good,1738715.342
SA-000306,99.29,ALLEY,,,656.2203,30,Alley,PCC Jointed Concrete,19686.609,Good,1954683.408
SA-000307,85.71,ALLEY,,,396.164,30,Alley,PCC Jointed Concrete,11884.92,Good,1018656.493
SA-000309,97.28,ALLEY,,,734.9322,30,Alley,PCC Jointed Concrete,22047.966,Good,2144826.132
SA-000311,83.50,ALLEY,,,784.6889,30,Alley,PCC Jointed Concrete,23540.667,Good,1965645.695
SA-000313,74.37,ALLEY,,,659.5188,30,Alley,PCC Jointed Concrete,19785.564,Good,1471452.395
SA-000314,90.60,ALLEY,,,754.5249,30,Alley,PCC Jointed Concrete,22635.747,Good,2050798.678
SA-000317,99.99,ALLEY,,,351.2321,30,Alley,PCC Jointed Concrete,10536.963,Good,1053590.93
SA-000320,89.21,ALLEY,,,455.6005,30,Alley,PCC Jointed Concrete,13668.015,Good,1219323.618
SA-000323,97.41,ALLEY,,,1048.3602,30,Alley,PCC Jointed Concrete,31450.806,Good,3063623.012
SA-000324,97.99,ALLEY,,,183.4393,30,Alley,PCC Jointed Concrete,5503.179,Good,539256.5102
SA-000325,93.99,ALLEY,,,275.7699,30,Alley,PCC Jointed Concrete,8273.097,Good,777588.387
SA-000328,69.88,ALLEY,,,825.3175,30,Alley,PCC Jointed Concrete,24759.525,Fair,1730195.607
SA-000329,82.04,ALLEY,,,637.9649,30,Alley,PCC Jointed Concrete,19138.947,Good,1570235.768
SA-000334,93.73,ALLEY,,,129.9998,30,Alley,PCC Jointed Concrete,3899.994,Good,365546.4376
SA-000335,84.94,ALLEY,,,826.9589,30,Alley,AC Improved,24808.767,Good,2107256.669
SA-000337,88.00,ALLEY,,,845.3975,30,Alley,AC Improved,25361.925,Good,2231849.4
SA-000338,75.51,ALLEY,,,643.8333,30,Alley,AC Improved,19314.999,Good,1458436.944
SA-000339,90.33,ALLEY,,,689.7412,30,Alley,AC Improved,20692.236,Good,1869129.678
SA-000340,79.68,ALLEY,,,1006.4577,30,Alley,AC Improved,30193.731,Good,2405715.711
SA-000341,64.66,ALLEY,,,688.8955,30,Alley,AC Improved,20666.865,Fair,1336236.823
SA-000342,72.36,ALLEY,,,638.9051,30,Alley,AC Improved,19167.153,Good,1387011.86
SA-000343,77.94,ALLEY,,,512.1728,30,Alley,AC Improved,15365.184,Good,1197562.441
SA-000344,87.10,ALLEY,,,403.0643,30,Alley,AC Improved,12091.929,Good,1053207.016
SA-000345,34.14,ALLEY,,,937.9261,30,Alley,AC Improved,28137.783,Poor,960623.9116
SA-000349,79.87,ALLEY,,,666.2085,30,Alley,PCC Jointed Concrete,19986.255,Good,1596302.187
SA-000350,87.43,ALLEY,,,660.6134,30,Alley,PCC Jointed Concrete,19818.402,Good,1732722.887
SA-000352,52.90,ALLEY,,,571.668,30,Alley,PCC Jointed Concrete,17150.04,Fair,907237.116
SA-000353,66.88,ALLEY,,,661.2086,30,Alley,PCC Jointed Concrete,19836.258,Fair,1326648.935
SA-000354,73.95,ALLEY,,,649.8103,30,Alley,PCC Jointed Concrete,19494.309,Good,1441604.151
SA-000355,77.96,ALLEY,,,667.8157,30,Alley,PCC Jointed Concrete,20034.471,Good,1561887.359
SA-000356,63.07,ALLEY,,,664.0069,30,Alley,PCC Jointed Concrete,19920.207,Fair,1256367.455
SA-000358,39.72,ALLEY,,,418.6677,30,Alley,PCC Jointed Concrete,12560.031,Poor,498884.4313
SA-000360,92.28,ALLEY,,,658.6204,30,Alley,PCC Jointed Concrete,19758.612,Good,1823324.715
SA-000361,88.49,ALLEY,,,662.0124,30,Alley,PCC Jointed Concrete,19860.372,Good,1757444.318
SA-000363,95.25,ALLEY,,,490.4079,30,Alley,PCC Jointed Concrete,14712.237,Good,1401340.574
SA-000364,89.79,ALLEY,,,657.0139,30,Alley,PCC Jointed Concrete,19710.417,Good,1769798.342
SA-000365,87.51,ALLEY,,,661.0029,30,Alley,PCC Jointed Concrete,19830.087,Good,1735330.913
SA-000366,82.11,ALLEY,,,232.422,30,Alley,AC Improved,6972.66,Good,572525.1126
SA-000367,89.17,ALLEY,,,660.3514,30,Alley,PCC Jointed Concrete,19810.542,Good,1766506.03
SA-000368,72.33,ALLEY,,,656.0372,30,Alley,PCC Jointed Concrete,19681.116,Good,1423495.758
SA-000369,77.97,ALLEY,,,661.6289,30,Alley,PCC Jointed Concrete,19848.867,Good,1547616.16
SA-000370,86.21,ALLEY,,,657.2002,30,Alley,PCC Jointed Concrete,19716.006,Good,1699716.877
SA-000371,84.12,ALLEY,,,658.4108,30,Alley,PCC Jointed Concrete,19752.324,Good,1661565.495
SA-000372,90.62,ALLEY,,,657.6512,30,Alley,PCC Jointed Concrete,19729.536,Good,1787890.552
SA-000373,83.52,ALLEY,,,660.8001,30,Alley,PCC Jointed Concrete,19824.003,Good,1655700.731
SA-000374,85.43,ALLEY,,,656.4179,30,Alley,PCC Jointed Concrete,19692.537,Good,1682333.436
SA-000375,97.25,ALLEY,,,673.3209,30,Alley,PCC Jointed Concrete,20199.627,Good,1964413.726
SA-000376,81.59,ALLEY,,,660.8004,30,Alley,PCC Jointed Concrete,19824.012,Good,1617441.139
SA-000377,81.87,ALLEY,,,436.4001,30,Alley,PCC Jointed Concrete,13092.003,Good,1071842.286
SA-000378,62.67,ALLEY,,,657.2,30,Alley,PCC Jointed Concrete,19716,Fair,1235601.72
SA-000382,85.00,ALLEY,,,917.0087,30,Alley,PCC Jointed Concrete,27510.261,Good,2338372.185
SA-000386,96.26,ALLEY,,,995.1117,30,Alley,PCC Jointed Concrete,29853.351,Good,2873683.567
SA-000388,70.74,ALLEY,,,366.602,30,Alley,PCC Jointed Concrete,10998.06,Good,778002.7644
SA-000389,99.24,ALLEY,,,685.6919,30,Alley,PCC Jointed Concrete,20570.757,Good,2041441.925
SA-000390,100.00,ALLEY,,,664.4003,30,Alley,PCC Jointed Concrete,19932.009,Good,1993200.9
SA-000391,64.55,ALLEY,,,668.2044,30,Alley,AC Improved,20046.132,Fair,1293977.821
SA-000392,80.50,ALLEY,,,292.0618,30,Alley,PCC Jointed Concrete,8761.854,Good,705329.247
SA-000393,73.08,ALLEY,,,658.0245,30,Alley,PCC Jointed Concrete,19740.735,Good,1442652.914
SA-000394,76.24,ALLEY,,,646.0031,30,Alley,PCC Jointed Concrete,19380.093,Good,1477538.29
SA-000395,78.04,ALLEY,,,657.9856,30,Alley,PCC Jointed Concrete,19739.568,Good,1540475.887
SA-000396,67.60,ALLEY,,,657.3432,30,Alley,PCC Jointed Concrete,19720.296,Fair,1333092.01
SA-000398,89.26,ALLEY,,,661.6949,30,Alley,PCC Jointed Concrete,19850.847,Good,1771926.305
SA-000400,57.37,ALLEY,,,502.0637,30,Alley,PCC Jointed Concrete,15061.911,Fair,864101.8341
SA-000401,36.55,ALLEY,,,365.0306,30,Alley,AC Improved,10950.918,Poor,400256.0529
SA-000402,56.50,ALLEY,,,397.9895,30,Alley,AC Improved,11939.685,Fair,674592.2025
SA-000403,76.06,ALLEY,,,733.3009,30,Alley,PCC Jointed Concrete,21999.027,Good,1673245.994
SA-000405,74.65,ALLEY,,,167.0748,30,Alley,PCC Jointed Concrete,5012.244,Good,374164.0146
SA-000406,77.61,ALLEY,,,334.0374,30,Alley,PCC Jointed Concrete,10021.122,Good,777739.2784
SA-000407,75.75,ALLEY,,,1270.6298,30,Alley,PCC Jointed Concrete,38118.894,Good,2887506.221
SA-000408,62.20,ALLEY,,,980.2699,30,Alley,PCC Jointed Concrete,29408.097,Fair,1829183.633
